 *************************************************************************
 ************		    FSM3D_qua_part1		        **********
 ************	    developed by Wong and Cui (2021)            **********
 ************	       DDFS3D (version 1.0), 31-5-2021		**********
 *************************************************************************
 Title: Intact Brazilian disk(section 3.2 of the companion paper)to verify the quadrilateral element                               
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  0.0000E+00
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      1857
 Number of nodes   :      1859
 Times of iteration:       209
 Computing time    :     44.08 s
 Coordinates of center of gravity and fictitous stresses of each element:
  No.	     Gx            Gy            Gz            Px            Py           Pz 
  477   -2.1573E+01    4.5065E+01    1.7500E+01    1.5092E-03   -1.9672E-02    9.0338E-04
  478   -2.1573E+01    4.5065E+01    1.2500E+01    2.0002E-03   -1.9542E-02   -8.5884E-04
  479   -2.1573E+01    4.5065E+01    7.5000E+00    1.5207E-03   -1.8648E-02   -3.6743E-03
  480   -2.1573E+01    4.5065E+01    2.5000E+00   -6.8344E-04   -1.5912E-02   -7.9369E-03
  481   -2.4999E+01    4.3258E+01    4.7500E+01    1.2192E-03   -1.2256E-02   -3.1712E-03
  482   -2.4999E+01    4.3258E+01    4.2500E+01   -3.8937E-04   -1.4637E-02   -1.1583E-03
  483   -2.4999E+01    4.3258E+01    3.7500E+01   -1.0112E-03   -1.5715E-02    5.1411E-04
  484   -2.4999E+01    4.3258E+01    3.2500E+01   -8.9272E-04   -1.6066E-02    1.7077E-03
  485   -2.4999E+01    4.3258E+01    2.7500E+01   -3.3974E-04   -1.6146E-02    2.3164E-03
  486   -2.4999E+01    4.3258E+01    2.2500E+01    3.5175E-04   -1.6154E-02    2.3232E-03
  487   -2.4999E+01    4.3258E+01    1.7500E+01    9.0982E-04   -1.6092E-02    1.7278E-03
  488   -2.4999E+01    4.3258E+01    1.2500E+01    1.0378E-03   -1.5763E-02    5.4471E-04
  489   -2.4999E+01    4.3258E+01    7.5000E+00    4.2505E-04   -1.4715E-02   -1.1251E-03
  490   -2.4999E+01    4.3258E+01    2.5000E+00   -1.1812E-03   -1.2360E-02   -3.1458E-03
  491   -2.8275E+01    4.1192E+01    4.7500E+01    1.4765E-03   -9.6173E-03    5.9196E-04
  492   -2.8275E+01    4.1192E+01    4.2500E+01    3.3900E-04   -1.1663E-02    1.0118E-03
  493   -2.8275E+01    4.1192E+01    3.7500E+01   -3.0391E-04   -1.2782E-02    1.8294E-03
  494   -2.8275E+01    4.1192E+01    3.2500E+01   -4.1490E-04   -1.3263E-02    2.5460E-03
  495   -2.8275E+01    4.1192E+01    2.7500E+01   -1.7176E-04   -1.3426E-02    2.9441E-03
  496   -2.8275E+01    4.1192E+01    2.2500E+01    1.9216E-04   -1.3434E-02    2.9494E-03
  497   -2.8275E+01    4.1192E+01    1.7500E+01    4.3882E-04   -1.3290E-02    2.5612E-03
  498   -2.8275E+01    4.1192E+01    1.2500E+01    3.3357E-04   -1.2831E-02    1.8523E-03
  499   -2.8275E+01    4.1192E+01    7.5000E+00   -3.0479E-04   -1.1736E-02    1.0382E-03
  500   -2.8275E+01    4.1192E+01    2.5000E+00   -1.4365E-03   -9.7195E-03    6.2030E-04
  501   -3.1381E+01    3.8878E+01    4.7500E+01    1.5805E-03   -7.5988E-03    3.6250E-03
  502   -3.1381E+01    3.8878E+01    4.2500E+01    8.1471E-04   -9.3536E-03    2.8650E-03
  503   -3.1381E+01    3.8878E+01    3.7500E+01    1.9691E-04   -1.0447E-02    3.0415E-03
  504   -3.1381E+01    3.8878E+01    3.2500E+01   -5.6879E-05   -1.0996E-02    3.3783E-03
  505   -3.1381E+01    3.8878E+01    2.7500E+01   -4.1895E-05   -1.1213E-02    3.5995E-03
  506   -3.1381E+01    3.8878E+01    2.2500E+01    6.9194E-05   -1.1223E-02    3.6035E-03
  507   -3.1381E+01    3.8878E+01    1.7500E+01    8.6506E-05   -1.1024E-02    3.3897E-03
  508   -3.1381E+01    3.8878E+01    1.2500E+01   -1.6365E-04   -1.0495E-02    3.0586E-03
  509   -3.1381E+01    3.8878E+01    7.5000E+00   -7.7829E-04   -9.4222E-03    2.8853E-03
  510   -3.1381E+01    3.8878E+01    2.5000E+00   -1.5380E-03   -7.6963E-03    3.6493E-03
  511   -3.4298E+01    3.6330E+01    4.7500E+01    1.5850E-03   -6.0177E-03    6.1106E-03
  512   -3.4298E+01    3.6330E+01    4.2500E+01    1.1131E-03   -7.5252E-03    4.4560E-03
  513   -3.4298E+01    3.6330E+01    3.7500E+01    5.3951E-04   -8.5533E-03    4.1490E-03
  514   -3.4298E+01    3.6330E+01    3.2500E+01    2.0057E-04   -9.1230E-03    4.1881E-03
  515   -3.4298E+01    3.6330E+01    2.7500E+01    5.4061E-05   -9.3698E-03    4.2656E-03
  516   -3.4298E+01    3.6330E+01    2.2500E+01   -2.0976E-05   -9.3791E-03    4.2685E-03
  517   -3.4298E+01    3.6330E+01    1.7500E+01   -1.6586E-04   -9.1512E-03    4.1966E-03
  518   -3.4298E+01    3.6330E+01    1.2500E+01   -5.0204E-04   -8.6002E-03    4.1616E-03
  519   -3.4298E+01    3.6330E+01    7.5000E+00   -1.0725E-03   -7.5906E-03    4.4706E-03
  520   -3.4298E+01    3.6330E+01    2.5000E+00   -1.5398E-03   -6.1097E-03    6.1282E-03
  521   -3.7009E+01    3.3564E+01    4.7500E+01    1.5250E-03   -4.7603E-03    8.1706E-03
  522   -3.7009E+01    3.3564E+01    4.2500E+01    1.2882E-03   -6.0568E-03    5.8259E-03
  523   -3.7009E+01    3.3564E+01    3.7500E+01    7.6445E-04   -6.9968E-03    5.1522E-03
  524   -3.7009E+01    3.3564E+01    3.2500E+01    3.7844E-04   -7.5543E-03    4.9606E-03
  525   -3.7009E+01    3.3564E+01    2.7500E+01    1.2216E-04   -7.8095E-03    4.9238E-03
  526   -3.7009E+01    3.3564E+01    2.2500E+01   -8.4065E-05   -7.8189E-03    4.9259E-03
  527   -3.7009E+01    3.3564E+01    1.7500E+01   -3.3906E-04   -7.5822E-03    4.9667E-03
  528   -3.7009E+01    3.3564E+01    1.2500E+01   -7.2252E-04   -7.0427E-03    5.1612E-03
  529   -3.7009E+01    3.3564E+01    7.5000E+00   -1.2422E-03   -6.1198E-03    5.8355E-03
  530   -3.7009E+01    3.3564E+01    2.5000E+00   -1.4734E-03   -4.8460E-03    8.1792E-03
  531   -3.9498E+01    3.0597E+01    4.7500E+01    1.4261E-03   -3.7504E-03    9.8911E-03
  532   -3.9498E+01    3.0597E+01    4.2500E+01    1.3793E-03   -4.8640E-03    7.0058E-03
  533   -3.9498E+01    3.0597E+01    3.7500E+01    9.0446E-04   -5.7044E-03    6.0524E-03
  534   -3.9498E+01    3.0597E+01    3.2500E+01    4.9606E-04   -6.2270E-03    5.6831E-03
  535   -3.9498E+01    3.0597E+01    2.7500E+01    1.6864E-04   -6.4755E-03    5.5570E-03
  536   -3.9498E+01    3.0597E+01    2.2500E+01   -1.2604E-04   -6.4847E-03    5.5585E-03
  537   -3.9498E+01    3.0597E+01    1.7500E+01   -4.5233E-04   -6.2545E-03    5.6873E-03
  538   -3.9498E+01    3.0597E+01    1.2500E+01   -8.5809E-04   -5.7494E-03    6.0583E-03
  539   -3.9498E+01    3.0597E+01    7.5000E+00   -1.3276E-03   -4.9255E-03    7.0113E-03
  540   -3.9498E+01    3.0597E+01    2.5000E+00   -1.3639E-03   -3.8314E-03    9.8900E-03
  541   -4.1749E+01    2.7445E+01    4.7500E+01    1.3071E-03   -2.9338E-03    1.1331E-02
  542   -4.1749E+01    2.7445E+01    4.2500E+01    1.4154E-03   -3.8857E-03    8.0187E-03
  543   -4.1749E+01    2.7445E+01    3.7500E+01    9.8512E-04   -4.6216E-03    6.8508E-03
  544   -4.1749E+01    2.7445E+01    3.2500E+01    5.6986E-04   -5.0951E-03    6.3456E-03
  545   -4.1749E+01    2.7445E+01    2.7500E+01    1.9905E-04   -5.3265E-03    6.1505E-03
  546   -4.1749E+01    2.7445E+01    2.2500E+01   -1.5227E-04   -5.3356E-03    6.1514E-03
  547   -4.1749E+01    2.7445E+01    1.7500E+01   -5.2200E-04   -5.1222E-03    6.3480E-03
  548   -4.1749E+01    2.7445E+01    1.2500E+01   -9.3448E-04   -4.6659E-03    6.8541E-03
  549   -4.1749E+01    2.7445E+01    7.5000E+00   -1.3582E-03   -3.9465E-03    8.0205E-03
  550   -4.1749E+01    2.7445E+01    2.5000E+00   -1.2323E-03   -3.0130E-03    1.1320E-02
  551   -4.3750E+01    2.4129E+01    4.7500E+01    1.1836E-03   -2.2704E-03    1.2534E-02
  552   -4.3750E+01    2.4129E+01    4.2500E+01    1.4173E-03   -3.0758E-03    8.8812E-03
  553   -4.3750E+01    2.4129E+01    3.7500E+01    1.0259E-03   -3.7067E-03    7.5486E-03
  554   -4.3750E+01    2.4129E+01    3.2500E+01    6.1301E-04   -4.1228E-03    6.9397E-03
  555   -4.3750E+01    2.4129E+01    2.7500E+01    2.1804E-04   -4.3304E-03    6.6919E-03
  556   -4.3750E+01    2.4129E+01    2.2500E+01   -1.6726E-04   -4.3393E-03    6.6923E-03
  557   -4.3750E+01    2.4129E+01    1.7500E+01   -5.6119E-04   -4.1494E-03    6.9406E-03
  558   -4.3750E+01    2.4129E+01    1.2500E+01   -9.7125E-04   -3.7505E-03    7.5494E-03
  559   -4.3750E+01    2.4129E+01    7.5000E+00   -1.3555E-03   -3.1364E-03    8.8795E-03
  560   -4.3750E+01    2.4129E+01    2.5000E+00   -1.0999E-03   -2.3505E-03    1.2515E-02
  561   -4.5487E+01    2.0667E+01    4.7500E+01    1.0658E-03   -1.7283E-03    1.3529E-02
  562   -4.5487E+01    2.0667E+01    4.2500E+01    1.4000E-03   -2.3984E-03    9.6055E-03
  563   -4.5487E+01    2.0667E+01    3.7500E+01    1.0414E-03   -2.9262E-03    8.1465E-03
  564   -4.5487E+01    2.0667E+01    3.2500E+01    6.3573E-04   -3.2806E-03    7.4592E-03
  565   -4.5487E+01    2.0667E+01    2.7500E+01    2.2926E-04   -3.4602E-03    7.1715E-03
  566   -4.5487E+01    2.0667E+01    2.2500E+01   -1.7457E-04   -3.4690E-03    7.1714E-03
  567   -4.5487E+01    2.0667E+01    1.7500E+01   -5.8004E-04   -3.3067E-03    7.4585E-03
  568   -4.5487E+01    2.0667E+01    1.2500E+01   -9.8291E-04   -2.9695E-03    8.1447E-03
  569   -4.5487E+01    2.0667E+01    7.5000E+00   -1.3345E-03   -2.4589E-03    9.6003E-03
  570   -4.5487E+01    2.0667E+01    2.5000E+00   -9.7779E-04   -1.8105E-03    1.3505E-02
  571   -4.6952E+01    1.7082E+01    4.7500E+01    9.6098E-04   -1.2819E-03    1.4336E-02
  572   -4.6952E+01    1.7082E+01    4.2500E+01    1.3740E-03   -1.8247E-03    1.0200E-02
  573   -4.6952E+01    1.7082E+01    3.7500E+01    1.0421E-03   -2.2524E-03    8.6449E-03
  574   -4.6952E+01    1.7082E+01    3.2500E+01    6.4567E-04   -2.5433E-03    7.8990E-03
  575   -4.6952E+01    1.7082E+01    2.7500E+01    2.3551E-04   -2.6928E-03    7.5816E-03
  576   -4.6952E+01    1.7082E+01    2.2500E+01   -1.7693E-04   -2.7014E-03    7.5810E-03
  577   -4.6952E+01    1.7082E+01    1.7500E+01   -5.8615E-04   -2.5690E-03    7.8969E-03
  578   -4.6952E+01    1.7082E+01    1.2500E+01   -9.7999E-04   -2.2950E-03    8.6406E-03
  579   -4.6952E+01    1.7082E+01    7.5000E+00   -1.3055E-03   -1.8849E-03    1.0191E-02
  580   -4.6952E+01    1.7082E+01    2.5000E+00   -8.7229E-04   -1.3656E-03    1.4308E-02
  581   -4.8134E+01    1.3393E+01    4.7500E+01    8.7373E-04   -9.0964E-04    1.4969E-02
  582   -4.8134E+01    1.3393E+01    4.2500E+01    1.3468E-03   -1.3307E-03    1.0670E-02
  583   -4.8134E+01    1.3393E+01    3.7500E+01    1.0357E-03   -1.6615E-03    9.0440E-03
  584   -4.8134E+01    1.3393E+01    3.2500E+01    6.4845E-04   -1.8888E-03    8.2553E-03
  585   -4.8134E+01    1.3393E+01    2.7500E+01    2.3884E-04   -2.0072E-03    7.9163E-03
  586   -4.8134E+01    1.3393E+01    2.2500E+01   -1.7635E-04   -2.0156E-03    7.9152E-03
  587   -4.8134E+01    1.3393E+01    1.7500E+01   -5.8508E-04   -1.9140E-03    8.2517E-03
  588   -4.8134E+01    1.3393E+01    1.2500E+01   -9.6998E-04   -1.7035E-03    9.0373E-03
  589   -4.8134E+01    1.3393E+01    7.5000E+00   -1.2755E-03   -1.3904E-03    1.0658E-02
  590   -4.8134E+01    1.3393E+01    2.5000E+00   -7.8556E-04   -9.9389E-04    1.4939E-02
  591   -4.9027E+01    9.6246E+00    4.7500E+01    8.0765E-04   -5.9254E-04    1.5438E-02
  592   -4.9027E+01    9.6246E+00    4.2500E+01    1.3234E-03   -8.9599E-04    1.1021E-02
  593   -4.9027E+01    9.6246E+00    3.7500E+01    1.0275E-03   -1.1328E-03    9.3441E-03
  594   -4.9027E+01    9.6246E+00    3.2500E+01    6.4804E-04   -1.2969E-03    8.5254E-03
  595   -4.9027E+01    9.6246E+00    2.7500E+01    2.4073E-04   -1.3838E-03    8.1713E-03
  596   -4.9027E+01    9.6246E+00    2.2500E+01   -1.7428E-04   -1.3920E-03    8.1697E-03
  597   -4.9027E+01    9.6246E+00    1.7500E+01   -5.8075E-04   -1.3216E-03    8.5204E-03
  598   -4.9027E+01    9.6246E+00    1.2500E+01   -9.5805E-04   -1.1741E-03    9.3349E-03
  599   -4.9027E+01    9.6246E+00    7.5000E+00   -1.2489E-03   -9.5469E-04    1.1006E-02
  600   -4.9027E+01    9.6246E+00    2.5000E+00   -7.1844E-04   -6.7635E-04    1.5406E-02
  601   -4.9625E+01    5.7980E+00    4.7500E+01    7.6393E-04   -3.1397E-04    1.5750E-02
  602   -4.9625E+01    5.7980E+00    4.2500E+01    1.3069E-03   -5.0210E-04    1.1255E-02
  603   -4.9625E+01    5.7980E+00    3.7500E+01    1.0210E-03   -6.4726E-04    9.5451E-03
  604   -4.9625E+01    5.7980E+00    3.2500E+01    6.4713E-04   -7.4879E-04    8.7072E-03
  605   -4.9625E+01    5.7980E+00    2.7500E+01    2.4219E-04   -8.0414E-04    8.3434E-03
  606   -4.9625E+01    5.7980E+00    2.2500E+01   -1.7170E-04   -8.1225E-04    8.3413E-03
  607   -4.9625E+01    5.7980E+00    1.7500E+01   -5.7582E-04   -7.7306E-04    8.7007E-03
  608   -4.9625E+01    5.7980E+00    1.2500E+01   -9.4763E-04   -6.8768E-04    9.5334E-03
  609   -4.9625E+01    5.7980E+00    7.5000E+00   -1.2290E-03   -5.5967E-04    1.1236E-02
  610   -4.9625E+01    5.7980E+00    2.5000E+00   -6.7218E-04   -3.9638E-04    1.5714E-02
  611   -4.9925E+01    1.9366E+00    4.7500E+01    7.4358E-04   -5.7509E-05    1.5908E-02
  612   -4.9925E+01    1.9366E+00    4.2500E+01    1.2993E-03   -1.3226E-04    1.1373E-02
  613   -4.9925E+01    1.9366E+00    3.7500E+01    1.0183E-03   -1.8721E-04    9.6469E-03
  614   -4.9925E+01    1.9366E+00    3.2500E+01    6.4735E-04   -2.2672E-04    8.7995E-03
  615   -4.9925E+01    1.9366E+00    2.7500E+01    2.4383E-04   -2.5059E-04    8.4308E-03
  616   -4.9925E+01    1.9366E+00    2.2500E+01   -1.6920E-04   -2.5854E-04    8.4282E-03
  617   -4.9925E+01    1.9366E+00    1.7500E+01   -5.7189E-04   -2.5049E-04    8.7916E-03
  618   -4.9925E+01    1.9366E+00    1.2500E+01   -9.4081E-04   -2.2677E-04    9.6328E-03
  619   -4.9925E+01    1.9366E+00    7.5000E+00   -1.2174E-03   -1.8858E-04    1.1350E-02
  620   -4.9925E+01    1.9366E+00    2.5000E+00   -6.4794E-04   -1.3875E-04    1.5867E-02
  621   -4.9925E+01   -1.9366E+00    4.7500E+01    7.4577E-04    1.9045E-04    1.5912E-02
  622   -4.9925E+01   -1.9366E+00    4.2500E+01    1.3017E-03    2.2939E-04    1.1376E-02
  623   -4.9925E+01   -1.9366E+00    3.7500E+01    1.0205E-03    2.6433E-04    9.6495E-03
  624   -4.9925E+01   -1.9366E+00    3.2500E+01    6.4951E-04    2.8666E-04    8.8016E-03
  625   -4.9925E+01   -1.9366E+00    2.7500E+01    2.4595E-04    2.9424E-04    8.4324E-03
  626   -4.9925E+01   -1.9366E+00    2.2500E+01   -1.6709E-04    2.8645E-04    8.4294E-03
  627   -4.9925E+01   -1.9366E+00    1.7500E+01   -5.6973E-04    2.6338E-04    8.7923E-03
  628   -4.9925E+01   -1.9366E+00    1.2500E+01   -9.3857E-04    2.2563E-04    9.6330E-03
  629   -4.9925E+01   -1.9366E+00    7.5000E+00   -1.2151E-03    1.7446E-04    1.1350E-02
  630   -4.9925E+01   -1.9366E+00    2.5000E+00   -6.4660E-04    1.1115E-04    1.5866E-02
  631   -4.9625E+01   -5.7980E+00    4.7500E+01    7.7253E-04    4.4574E-04    1.5766E-02
  632   -4.9625E+01   -5.7980E+00    4.2500E+01    1.3141E-03    5.9872E-04    1.1265E-02
  633   -4.9625E+01   -5.7980E+00    3.7500E+01    1.0277E-03    7.2412E-04    9.5530E-03
  634   -4.9625E+01   -5.7980E+00    3.2500E+01    6.5360E-04    8.0852E-04    8.7136E-03
  635   -4.9625E+01   -5.7980E+00    2.7500E+01    2.4855E-04    8.4756E-04    8.3483E-03
  636   -4.9625E+01   -5.7980E+00    2.2500E+01   -1.6535E-04    8.3992E-04    8.3449E-03
  637   -4.9625E+01   -5.7980E+00    1.7500E+01   -5.6936E-04    7.8568E-04    8.7029E-03
  638   -4.9625E+01   -5.7980E+00    1.2500E+01   -9.4096E-04    6.8620E-04    9.5341E-03
  639   -4.9625E+01   -5.7980E+00    7.5000E+00   -1.2222E-03    5.4506E-04    1.1234E-02
  640   -4.9625E+01   -5.7980E+00    2.5000E+00   -6.6897E-04    3.6801E-04    1.5711E-02
  641   -4.9027E+01   -9.6246E+00    4.7500E+01    8.2404E-04    7.2302E-04    1.5466E-02
  642   -4.9027E+01   -9.6246E+00    4.2500E+01    1.3359E-03    9.9189E-04    1.1038E-02
  643   -4.9027E+01   -9.6246E+00    3.7500E+01    1.0388E-03    1.2092E-03    9.3574E-03
  644   -4.9027E+01   -9.6246E+00    3.2500E+01    6.5886E-04    1.3562E-03    8.5360E-03
  645   -4.9027E+01   -9.6246E+00    2.7500E+01    2.5134E-04    1.4267E-03    8.1794E-03
  646   -4.9027E+01   -9.6246E+00    2.2500E+01   -1.6369E-04    1.4192E-03    8.1755E-03
  647   -4.9027E+01   -9.6246E+00    1.7500E+01   -5.7003E-04    1.3337E-03    8.5240E-03
  648   -4.9027E+01   -9.6246E+00    1.2500E+01   -9.4706E-04    1.1719E-03    9.3360E-03
  649   -4.9027E+01   -9.6246E+00    7.5000E+00   -1.2380E-03    9.3926E-04    1.1004E-02
  650   -4.9027E+01   -9.6246E+00    2.5000E+00   -7.1401E-04    6.4741E-04    1.5403E-02
  651   -4.8134E+01   -1.3393E+01    4.7500E+01    8.9951E-04    1.0394E-03    1.5009E-02
  652   -4.8134E+01   -1.3393E+01    4.2500E+01    1.3649E-03    1.4259E-03    1.0694E-02
  653   -4.8134E+01   -1.3393E+01    3.7500E+01    1.0516E-03    1.7373E-03    9.0626E-03
  654   -4.8134E+01   -1.3393E+01    3.2500E+01    6.6363E-04    1.9475E-03    8.2701E-03
  655   -4.8134E+01   -1.3393E+01    2.7500E+01    2.5371E-04    2.0495E-03    7.9278E-03
  656   -4.8134E+01   -1.3393E+01    2.2500E+01   -1.6152E-04    2.0421E-03    7.9234E-03
  657   -4.8134E+01   -1.3393E+01    1.7500E+01   -5.7011E-04    1.9253E-03    8.2568E-03
  658   -4.8134E+01   -1.3393E+01    1.2500E+01   -9.5480E-04    1.7006E-03    9.0389E-03
  659   -4.8134E+01   -1.3393E+01    7.5000E+00   -1.2607E-03    1.3740E-03    1.0656E-02
  660   -4.8134E+01   -1.3393E+01    2.5000E+00   -7.7973E-04    9.6499E-04    1.4936E-02
  661   -4.6952E+01   -1.7082E+01    4.7500E+01    9.9481E-04    1.4121E-03    1.4388E-02
  662   -4.6952E+01   -1.7082E+01    4.2500E+01    1.3974E-03    1.9193E-03    1.0231E-02
  663   -4.6952E+01   -1.7082E+01    3.7500E+01    1.0627E-03    2.3274E-03    8.6689E-03
  664   -4.6952E+01   -1.7082E+01    3.2500E+01    6.6524E-04    2.6012E-03    7.9181E-03
  665   -4.6952E+01   -1.7082E+01    2.7500E+01    2.5467E-04    2.7343E-03    7.5963E-03
  666   -4.6952E+01   -1.7082E+01    2.2500E+01   -1.5784E-04    2.7270E-03    7.5915E-03
  667   -4.6952E+01   -1.7082E+01    1.7500E+01   -5.6694E-04    2.5793E-03    7.9033E-03
  668   -4.6952E+01   -1.7082E+01    1.2500E+01   -9.6069E-04    2.2911E-03    8.6428E-03
  669   -4.6952E+01   -1.7082E+01    7.5000E+00   -1.2870E-03    1.8677E-03    1.0189E-02
  670   -4.6952E+01   -1.7082E+01    2.5000E+00   -8.6393E-04    1.3374E-03    1.4305E-02
  671   -4.5487E+01   -2.0667E+01    4.7500E+01    1.1041E-03    1.8584E-03    1.3591E-02
  672   -4.5487E+01   -2.0667E+01    4.2500E+01    1.4281E-03    2.4923E-03    9.6438E-03
  673   -4.5487E+01   -2.0667E+01    3.7500E+01    1.0665E-03    3.0004E-03    8.1762E-03
  674   -4.5487E+01   -2.0667E+01    3.2500E+01    6.5971E-04    3.3375E-03    7.4826E-03
  675   -4.5487E+01   -2.0667E+01    2.7500E+01    2.5277E-04    3.5006E-03    7.1895E-03
  676   -4.5487E+01   -2.0667E+01    2.2500E+01   -1.5117E-04    3.4934E-03    7.1842E-03
  677   -4.5487E+01   -2.0667E+01    1.7500E+01   -5.5656E-04    3.3159E-03    7.4663E-03
  678   -4.5487E+01   -2.0667E+01    1.2500E+01   -9.5944E-04    2.9643E-03    8.1475E-03
  679   -4.5487E+01   -2.0667E+01    7.5000E+00   -1.3119E-03    2.4409E-03    9.5978E-03
  680   -4.5487E+01   -2.0667E+01    2.5000E+00   -9.6297E-04    1.7827E-03    1.3500E-02
  681   -4.3750E+01   -2.4129E+01    4.7500E+01    1.2224E-03    2.3992E-03    1.2605E-02
  682   -4.3750E+01   -2.4129E+01    4.2500E+01    1.4495E-03    3.1689E-03    8.9272E-03
  683   -4.3750E+01   -2.4129E+01    3.7500E+01    1.0554E-03    3.7799E-03    7.5842E-03
  684   -4.3750E+01   -2.4129E+01    3.2500E+01    6.4143E-04    4.1786E-03    6.9677E-03
  685   -4.3750E+01   -2.4129E+01    2.7500E+01    2.4599E-04    4.3695E-03    6.7132E-03
  686   -4.3750E+01   -2.4129E+01    2.2500E+01   -1.3945E-04    4.3624E-03    6.7073E-03
  687   -4.3750E+01   -2.4129E+01    1.7500E+01   -5.3336E-04    4.1572E-03    6.9497E-03
  688   -4.3750E+01   -2.4129E+01    1.2500E+01   -9.4340E-04    3.7442E-03    7.5527E-03
  689   -4.3750E+01   -2.4129E+01    7.5000E+00   -1.3282E-03    3.1177E-03    8.8773E-03
  690   -4.3750E+01   -2.4129E+01    2.5000E+00   -1.0749E-03    2.3219E-03    1.2509E-02
  691   -4.1749E+01   -2.7445E+01    4.7500E+01    1.3447E-03    3.0587E-03    1.1411E-02
  692   -4.1749E+01   -2.7445E+01    4.2500E+01    1.4509E-03    3.9775E-03    8.0723E-03
  693   -4.1749E+01   -2.7445E+01    3.7500E+01    1.0188E-03    4.6935E-03    6.8925E-03
  694   -4.1749E+01   -2.7445E+01    3.2500E+01    6.0276E-04    5.1495E-03    6.3781E-03
  695   -4.1749E+01   -2.7445E+01    2.7500E+01    2.3159E-04    5.3642E-03    6.1750E-03
  696   -4.1749E+01   -2.7445E+01    2.2500E+01   -1.1990E-04    5.3572E-03    6.1685E-03
  697   -4.1749E+01   -2.7445E+01    1.7500E+01   -4.8965E-04    5.1285E-03    6.3582E-03
  698   -4.1749E+01   -2.7445E+01    1.2500E+01   -9.0191E-04    4.6582E-03    6.8579E-03
  699   -4.1749E+01   -2.7445E+01    7.5000E+00   -1.3248E-03    3.9268E-03    8.0182E-03
  700   -4.1749E+01   -2.7445E+01    2.5000E+00   -1.1935E-03    2.9823E-03    1.1309E-02
  701   -3.9498E+01   -3.0597E+01    4.7500E+01    1.4621E-03    3.8702E-03    9.9791E-03
  702   -3.9498E+01   -3.0597E+01    4.2500E+01    1.4177E-03    4.9538E-03    7.0672E-03
  703   -3.9498E+01   -3.0597E+01    3.7500E+01    9.4223E-04    5.7746E-03    6.1003E-03
  704   -3.9498E+01   -3.0597E+01    3.2500E+01    5.3357E-04    6.2797E-03    5.7203E-03
  705   -3.9498E+01   -3.0597E+01    2.7500E+01    2.0600E-04    6.5115E-03    5.5847E-03
  706   -3.9498E+01   -3.0597E+01    2.2500E+01   -8.8854E-05    6.5047E-03    5.5775E-03
  707   -3.9498E+01   -3.0597E+01    1.7500E+01   -4.1526E-04    6.2591E-03    5.6983E-03
  708   -3.9498E+01   -3.0597E+01    1.2500E+01   -8.2051E-04    5.7399E-03    6.0622E-03
  709   -3.9498E+01   -3.0597E+01    7.5000E+00   -1.2872E-03    4.9038E-03    7.0082E-03
  710   -3.9498E+01   -3.0597E+01    2.5000E+00   -1.3091E-03    3.7949E-03    9.8702E-03
  711   -3.7009E+01   -3.3564E+01    4.7500E+01    1.5633E-03    4.8748E-03    8.2688E-03
  712   -3.7009E+01   -3.3564E+01    4.2500E+01    1.3296E-03    6.1438E-03    5.8950E-03
  713   -3.7009E+01   -3.3564E+01    3.7500E+01    8.0639E-04    7.0649E-03    5.2064E-03
  714   -3.7009E+01   -3.3564E+01    3.2500E+01    4.2082E-04    7.6049E-03    5.0025E-03
  715   -3.7009E+01   -3.3564E+01    2.7500E+01    1.6474E-04    7.8436E-03    4.9546E-03
  716   -3.7009E+01   -3.3564E+01    2.2500E+01   -4.1711E-05    7.8371E-03    4.9465E-03
  717   -3.7009E+01   -3.3564E+01    1.7500E+01   -2.9706E-04    7.5851E-03    4.9780E-03
  718   -3.7009E+01   -3.3564E+01    1.2500E+01   -6.7993E-04    7.0311E-03    5.1645E-03
  719   -3.7009E+01   -3.3564E+01    7.5000E+00   -1.1951E-03    6.0947E-03    5.8309E-03
  720   -3.7009E+01   -3.3564E+01    2.5000E+00   -1.4081E-03    4.8013E-03    8.1531E-03
  721   -3.4298E+01   -3.6330E+01    4.7500E+01    1.6278E-03    6.1292E-03    6.2201E-03
  722   -3.4298E+01   -3.6330E+01    4.2500E+01    1.1585E-03    7.6091E-03    4.5332E-03
  723   -3.4298E+01   -3.6330E+01    3.7500E+01    5.8597E-04    8.6187E-03    4.2097E-03
  724   -3.4298E+01   -3.6330E+01    3.2500E+01    2.4827E-04    9.1710E-03    4.2348E-03
  725   -3.4298E+01   -3.6330E+01    2.7500E+01    1.0243E-04    9.4016E-03    4.2993E-03
  726   -3.4298E+01   -3.6330E+01    2.2500E+01    2.7088E-05    9.3956E-03    4.2902E-03
  727   -3.4298E+01   -3.6330E+01    1.7500E+01   -1.1870E-04    9.1524E-03    4.2075E-03
  728   -3.4298E+01   -3.6330E+01    1.2500E+01   -4.5477E-04    8.5862E-03    4.1635E-03
  729   -3.4298E+01   -3.6330E+01    7.5000E+00   -1.0204E-03    7.5613E-03    4.4637E-03
  730   -3.4298E+01   -3.6330E+01    2.5000E+00   -1.4706E-03    6.0560E-03    6.0981E-03
