 *************************************************************************
 ************		    FSM3D_tri_part2		        **********
 ************	      Algorithm developed by                    **********
 ************	  Kuriyama et al.(1995) and Wong & Cui (2021)   **********
 ************	   Codes developed by Wong & Cui (2021)	        **********
 ************	       DDFS3D (version 1.0), 31-5-2021		**********
 *************************************************************************
 Title: Intact Brazilian disk(section S3-2 of the companion paper)to verify the triangular element                                                      
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  0.0000E+00
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      3504
 Number of nodes   :      1754
 Computing time    :    826.73 s
Stresses and displacments at the controid of each element in the respective local c
  No.	    Szx            Szy          Szz            Ux            Uy           Uz 
  532    6.4083E-08    3.3321E-05   -3.3553E-06    2.9269E-07    8.6710E-06   -7.2231E-05
  533    1.5353E-06   -5.1505E-05   -1.1145E-05    3.5375E-06   -7.2399E-06   -8.5854E-05
  534   -8.1656E-07    3.3350E-05   -3.5377E-06   -2.6483E-06    8.7145E-06   -7.2290E-05
  535    2.9613E-06   -5.1576E-05   -1.2226E-05    6.9495E-06   -7.3298E-06   -8.6152E-05
  536   -1.9320E-06    3.3468E-05   -4.3390E-06   -5.8072E-06    8.8219E-06   -7.2529E-05
  537    5.7913E-06   -5.1873E-05   -1.5889E-05    1.1098E-05   -7.4478E-06   -8.6550E-05
  538   -3.7747E-06    3.3742E-05   -6.7547E-06   -9.4394E-06    8.9880E-06   -7.2931E-05
  539    8.7544E-06   -5.1126E-05   -3.9986E-05    1.5349E-05   -6.5587E-06   -8.4176E-05
  540   -6.4621E-06    3.4794E-05   -1.6883E-05   -1.3212E-05    8.6964E-06   -7.2775E-05
  541   -3.8221E-06   -2.0315E-05   -1.2087E-05   -1.0149E-05   -4.6234E-06   -5.6923E-05
  542    2.5181E-06    1.5598E-05   -1.5224E-05    8.8173E-06    3.1365E-06   -5.0018E-05
  543   -3.1375E-06   -1.9837E-05   -4.2363E-06   -8.0406E-06   -5.5808E-06   -5.7244E-05
  544    3.5908E-06    1.6727E-05   -4.3630E-06    8.2015E-06    5.6954E-06   -5.1552E-05
  545   -1.6510E-06   -1.9506E-05   -1.9291E-06   -5.0348E-06   -5.5400E-06   -5.6894E-05
  546    2.0849E-06    1.6314E-05   -1.2908E-06    5.6862E-06    5.8719E-06   -5.1292E-05
  547   -6.0274E-07   -1.9396E-05   -1.1292E-06   -2.1506E-06   -5.4752E-06   -5.6669E-05
  548    9.5986E-07    1.6129E-05   -2.5818E-07    2.9505E-06    5.8039E-06   -5.1037E-05
  549    2.5697E-07   -1.9380E-05   -9.4732E-07    6.1342E-07   -5.4744E-06   -5.6615E-05
  550    9.8874E-08    1.6080E-05    3.4465E-08    2.8656E-07    5.7777E-06   -5.0934E-05
  551    1.1710E-06   -1.9433E-05   -1.2387E-06    3.4050E-06   -5.5458E-06   -5.6727E-05
  552   -7.1409E-07    1.6113E-05   -1.3783E-07   -2.3625E-06    5.8281E-06   -5.0992E-05
  553    2.4202E-06   -1.9609E-05   -2.2946E-06    6.3543E-06   -5.6778E-06   -5.7007E-05
  554   -1.6803E-06    1.6256E-05   -9.0530E-07   -5.0829E-06    5.9476E-06   -5.1212E-05
  555    4.3276E-06   -2.0090E-05   -5.5635E-06    9.3148E-06   -5.6808E-06   -5.7337E-05
  556   -2.9627E-06    1.6632E-05   -3.0498E-06   -7.7793E-06    6.0064E-06   -5.1546E-05
  557    3.8938E-06   -1.9353E-05   -1.8891E-05    1.0490E-05   -3.5711E-06   -5.5893E-05
  558   -3.5400E-06    1.7044E-05   -9.9359E-06   -9.4280E-06    4.9351E-06   -5.1335E-05
  559   -1.9848E-06   -1.2183E-05   -8.0512E-06   -7.1013E-06   -1.2391E-06   -4.2485E-05
  560    1.1026E-06    9.9039E-06   -9.4981E-06    6.1438E-06    5.1036E-08   -3.7957E-05
  561   -2.3444E-06   -1.2315E-05   -2.9369E-06   -6.2571E-06   -2.7471E-06   -4.2940E-05
  562    2.3596E-06    1.0994E-05   -3.1319E-06    6.0743E-06    2.5617E-06   -3.9262E-05
  563   -1.4524E-06   -1.2009E-05   -9.9769E-07   -4.1931E-06   -2.9282E-06   -4.2705E-05
  564    1.6423E-06    1.0771E-05   -7.4866E-07    4.5461E-06    3.0825E-06   -3.9163E-05
  565   -6.0107E-07   -1.1866E-05   -2.5345E-07   -1.8416E-06   -2.9056E-06   -4.2518E-05
  566    8.1347E-07    1.0588E-05    1.8148E-07    2.4509E-06    3.1239E-06   -3.8971E-05
  567    1.6737E-07   -1.1843E-05   -8.0493E-08    5.4245E-07   -2.9080E-06   -4.2470E-05
  568    7.9536E-08    1.0532E-05    4.5935E-07    2.2371E-07    3.1201E-06   -3.8887E-05
  569    9.7249E-07   -1.1910E-05   -3.6124E-07    2.9266E-06   -2.9665E-06   -4.2571E-05
  570   -6.2688E-07    1.0565E-05    3.0053E-07   -2.0163E-06    3.1590E-06   -3.8938E-05
  571    1.9354E-06   -1.2115E-05   -1.3302E-06    5.2440E-06   -3.0179E-06   -4.2799E-05
  572   -1.3864E-06    1.0720E-05   -3.9365E-07   -4.1892E-06    3.2069E-06   -3.9116E-05
  573    2.9260E-06   -1.2442E-05   -3.9288E-06    7.0912E-06   -2.6824E-06   -4.2976E-05
  574   -2.1269E-06    1.1000E-05   -2.1443E-06   -6.0165E-06    3.0112E-06   -3.9325E-05
  575    1.7921E-06   -1.1449E-05   -1.1576E-05    7.3191E-06   -3.2240E-07   -4.1731E-05
  576   -1.8879E-06    1.0868E-05   -6.5852E-06   -6.7239E-06    1.5458E-06   -3.8945E-05
  577   -9.4679E-07   -8.3589E-06   -5.2945E-06   -5.0177E-06    1.3101E-06   -3.2663E-05
  578    3.9290E-07    6.9850E-06   -5.9222E-06    4.3752E-06   -2.1992E-06   -2.9323E-05
  579   -1.5680E-06   -8.8038E-06   -2.0842E-06   -4.6378E-06   -3.0292E-07   -3.3253E-05
  580    1.4354E-06    7.9687E-06   -2.1448E-06    4.3831E-06   -6.3429E-09   -3.0492E-05
  581   -1.1354E-06   -8.6475E-06   -5.8901E-07   -3.2767E-06   -7.2326E-07   -3.3172E-05
  582    1.1893E-06    7.9562E-06   -4.2862E-07    3.4467E-06    7.4184E-07   -3.0565E-05
  583   -5.0803E-07   -8.5187E-06    5.7880E-08   -1.4685E-06   -7.9787E-07   -3.3046E-05
  584    6.3867E-07    7.8337E-06    3.4982E-07    1.9144E-06    9.2672E-07   -3.0460E-05
  585    1.3200E-07   -8.4899E-06    2.1359E-07    4.7475E-07   -8.1777E-07   -3.3012E-05
  586    5.6702E-08    7.7777E-06    5.9942E-07    1.4792E-07    9.6800E-07   -3.0403E-05
  587    7.9010E-07   -8.5605E-06   -4.2416E-08    2.3982E-06   -8.3450E-07   -3.3090E-05
  588   -5.1649E-07    7.8103E-06    4.6023E-07   -1.6488E-06    9.8288E-07   -3.0442E-05
  589    1.4550E-06   -8.7189E-06   -8.6952E-07    4.1191E-06   -7.4478E-07   -3.3237E-05
  590   -1.0636E-06    7.9298E-06   -1.2960E-07   -3.2997E-06    9.2076E-07   -3.0560E-05
  591    1.8579E-06   -8.8137E-06   -2.7788E-06    5.2513E-06   -1.3209E-07   -3.3235E-05
  592   -1.4176E-06    8.0568E-06   -1.4625E-06   -4.5101E-06    4.9676E-07   -3.0625E-05
  593    8.1024E-07   -7.8288E-06   -7.3357E-06    5.2706E-06    2.0395E-06   -3.2095E-05
  594   -9.6247E-07    7.6565E-06   -4.2723E-06   -4.8570E-06   -1.0220E-06   -3.0117E-05
  595   -3.5028E-07   -6.1030E-06   -3.3108E-06   -3.5600E-06    3.1953E-06   -2.5182E-05
  596   -1.9284E-08    5.1891E-06   -3.4933E-06    3.1367E-06   -3.8653E-06   -2.2582E-05
  597   -9.6007E-07   -6.6719E-06   -1.3477E-06   -3.3434E-06    1.6794E-06   -2.5847E-05
  598    7.8965E-07    6.0463E-06   -1.2903E-06    3.1135E-06   -2.0161E-06   -2.3626E-05
  599   -8.1290E-07   -6.6688E-06   -2.6610E-07   -2.4426E-06    1.0988E-06   -2.5912E-05
  600    7.8754E-07    6.1876E-06   -1.1959E-07    2.5141E-06   -1.1713E-06   -2.3837E-05
  601   -3.9238E-07   -6.5928E-06    2.5786E-07   -1.1032E-06    9.2084E-07   -2.5860E-05
  602    4.5917E-07    6.1429E-06    4.8775E-07    1.4194E-06   -8.6615E-07   -2.3824E-05
  603    1.0217E-07   -6.5706E-06    3.9003E-07    4.0923E-07    8.7800E-07   -2.5843E-05
  604    3.1109E-08    6.1114E-06    6.9836E-07    7.4865E-08   -7.7684E-07   -2.3801E-05
  605    6.0043E-07   -6.6197E-06    1.7083E-07    1.8930E-06    9.1277E-07   -2.5890E-05
  606   -4.0107E-07    6.1315E-06    5.8350E-07   -1.3057E-06   -7.8883E-07   -2.3826E-05
  607    1.0154E-06   -6.7042E-06   -4.8777E-07    3.1332E-06    1.1368E-06   -2.5945E-05
  608   -7.6170E-07    6.1955E-06    1.1271E-07   -2.5198E-06   -9.5495E-07   -2.3875E-05
  609    1.1025E-06   -6.6122E-06   -1.8149E-06    3.8487E-06    1.8961E-06   -2.5791E-05
  610   -8.8083E-07    6.1790E-06   -8.4517E-07   -3.3279E-06   -1.5211E-06   -2.3810E-05
  611    2.6502E-07   -5.7228E-06   -4.5298E-06    3.8595E-06    3.7679E-06   -2.4755E-05
  612   -4.1670E-07    5.6774E-06   -2.5743E-06   -3.5399E-06   -2.9373E-06   -2.3235E-05
  613    5.9671E-09   -4.6265E-06   -1.8328E-06   -2.5209E-06    4.5704E-06   -1.9144E-05
  614   -2.7021E-07    3.9693E-06   -1.7326E-06    2.2525E-06   -5.0788E-06   -1.7056E-05
  615   -5.1913E-07   -5.2161E-06   -6.9532E-07   -2.3587E-06    3.2234E-06   -1.9830E-05
  616    3.4605E-07    4.7081E-06   -5.5731E-07    2.1790E-06   -3.5441E-06   -1.7980E-05
  617   -5.3124E-07   -5.3272E-06    4.1503E-08   -1.7511E-06    2.5686E-06   -2.0011E-05
  618    4.6147E-07    4.9482E-06    1.9531E-07    1.7746E-06   -2.6929E-06   -1.8286E-05
  619   -2.7750E-07   -5.3089E-06    4.3796E-07   -7.8320E-07    2.3113E-06   -2.0031E-05
  620    2.9386E-07    4.9742E-06    6.3860E-07    1.0024E-06   -2.3116E-06   -1.8355E-05
  621    7.4443E-08   -5.3026E-06    5.4195E-07    3.5069E-07    2.2480E-06   -2.0033E-05
  622    5.5094E-09    4.9677E-06    8.0315E-07    1.1928E-08   -2.1843E-06   -1.8365E-05
  623    4.2146E-07   -5.3247E-06    3.6673E-07    1.4556E-06    2.3282E-06   -2.0047E-05
  624   -2.9455E-07    4.9747E-06    7.1432E-07   -1.0123E-06   -2.2192E-06   -1.8375E-05
  625    6.5063E-07   -5.3272E-06   -1.2426E-07    2.3349E-06    2.6477E-06   -2.0017E-05
  626   -5.0745E-07    4.9848E-06    3.6246E-07   -1.8851E-06   -2.4609E-06   -1.8360E-05
  627    5.8084E-07   -5.1182E-06   -9.9788E-07    2.8082E-06    3.4501E-06   -1.9753E-05
  628   -4.9357E-07    4.8632E-06   -2.8572E-07   -2.4345E-06   -3.0889E-06   -1.8195E-05
  629   -5.9470E-08   -4.3427E-06   -2.5300E-06    2.8589E-06    5.0210E-06   -1.8827E-05
  630   -8.5769E-08    4.3468E-06   -1.2849E-06   -2.5988E-06   -4.3459E-06   -1.7600E-05
  631    2.2066E-07   -3.5970E-06   -6.8835E-07   -1.7771E-06    5.5389E-06   -1.4097E-05
  632   -4.2057E-07    3.0980E-06   -3.8920E-07    1.6212E-06   -5.9256E-06   -1.2388E-05
  633   -2.1000E-07   -4.1514E-06   -1.1936E-07   -1.6286E-06    4.3770E-06   -1.4768E-05
  634    4.2900E-08    3.7317E-06    7.0792E-08    1.5001E-06   -4.6644E-06   -1.3195E-05
  635   -3.0440E-07   -4.3414E-06    3.4289E-07   -1.2090E-06    3.7125E-06   -1.5031E-05
  636    2.1051E-07    4.0200E-06    5.0740E-07    1.2122E-06   -3.8600E-06   -1.3560E-05
  637   -1.7622E-07   -4.3723E-06    6.2105E-07   -5.2233E-07    3.4084E-06   -1.5112E-05
  638    1.5374E-07    4.1000E-06    8.0716E-07    6.7173E-07   -3.4449E-06   -1.3694E-05
  639    4.9370E-08   -4.3771E-06    6.9631E-07    3.0156E-07    3.3313E-06   -1.5131E-05
  640   -1.7979E-08    4.1144E-06    9.2582E-07   -3.8270E-08   -3.2945E-06   -1.3733E-05
  641    2.6655E-07   -4.3748E-06    5.6638E-07    1.1007E-06    3.4435E-06   -1.5117E-05
  642   -2.0352E-07    4.1133E-06    8.6238E-07   -7.7580E-07   -3.3454E-06   -1.3730E-05
  643    3.6568E-07   -4.3144E-06    2.2580E-07    1.7178E-06    3.8150E-06   -1.5016E-05
  644   -3.0616E-07    4.0731E-06    6.1834E-07   -1.3923E-06   -3.6299E-06   -1.3662E-05
  645    2.2304E-07   -4.0413E-06   -3.0417E-07    2.0470E-06    4.5953E-06   -1.4683E-05
  646   -2.2225E-07    3.8877E-06    2.1531E-07   -1.7741E-06   -4.2622E-06   -1.3426E-05
  647   -2.5639E-07   -3.3720E-06   -1.0295E-06    2.1434E-06    5.8957E-06   -1.3869E-05
  648    1.1578E-07    3.3926E-06   -2.7316E-07   -1.9250E-06   -5.3480E-06   -1.2843E-05
  649    3.4549E-07   -2.8408E-06    2.2228E-07   -1.2485E-06    6.1730E-06   -9.7820E-06
  650   -5.0347E-07    2.4514E-06    6.6758E-07    1.1753E-06   -6.4671E-06   -8.3686E-06
  651    1.3743E-09   -3.3464E-06    3.8689E-07   -1.0981E-06    5.1894E-06   -1.0418E-05
  652   -1.6247E-07    2.9970E-06    6.1039E-07    1.0143E-06   -5.4380E-06   -9.0646E-06
  653   -1.3261E-07   -3.5749E-06    6.3612E-07   -8.0064E-07    4.5562E-06   -1.0733E-05
  654    2.4085E-08    3.2945E-06    8.0956E-07    7.9747E-07   -4.7079E-06   -9.4590E-06
  655   -9.4570E-08   -3.6497E-06    8.1235E-07   -3.2060E-07    4.2352E-06   -1.0861E-05
  656    4.1561E-08    3.4145E-06    9.8837E-07    4.2106E-07   -4.2920E-06   -9.6398E-06
  657    2.7425E-08   -3.6584E-06    8.6186E-07    2.6190E-07    4.1516E-06   -1.0894E-05
  658   -3.8213E-08    3.4455E-06    1.0670E-06   -7.5827E-08   -4.1326E-06   -9.7026E-06
  659    1.4036E-07   -3.6404E-06    7.7308E-07    8.2551E-07    4.2813E-06   -1.0856E-05
  660   -1.3146E-07    3.4363E-06    1.0250E-06   -5.9307E-07   -4.1926E-06   -9.6888E-06
  661    1.5102E-07   -3.5345E-06    5.5987E-07    1.2555E-06    4.6687E-06   -1.0704E-05
  662   -1.5527E-07    3.3622E-06    8.7315E-07   -1.0223E-06   -4.4921E-06   -9.5800E-06
  663   -2.0878E-08   -3.2301E-06    2.8888E-07    1.4968E-06    5.3906E-06   -1.0333E-05
  664   -3.6283E-08    3.1441E-06    6.6182E-07   -1.2944E-06   -5.0925E-06   -9.3007E-06
  665   -3.7135E-07   -2.6609E-06    1.4006E-07    1.6337E-06    6.4575E-06   -9.6270E-06
  666    2.3498E-07    2.6836E-06    5.4193E-07   -1.4458E-06   -6.0142E-06   -8.7480E-06
  667    4.1153E-07   -2.2695E-06    9.6193E-07   -8.7886E-07    6.5253E-06   -6.0421E-06
  668   -5.4194E-07    1.9564E-06    1.5196E-06    8.6657E-07   -6.7482E-06   -4.8669E-06
  669    1.4143E-07   -2.7248E-06    8.3072E-07   -7.2071E-07    5.7037E-06   -6.6307E-06
  670   -2.9931E-07    2.4223E-06    1.0756E-06    6.7365E-07   -5.9139E-06   -5.4585E-06
  671   -8.5931E-09   -2.9628E-06    9.1726E-07   -5.0282E-07    5.1251E-06   -6.9725E-06
  672   -1.1020E-07    2.7181E-06    1.0963E-06    5.0026E-07   -5.2697E-06   -5.8613E-06
  673   -3.2978E-08   -3.0627E-06    1.0088E-06   -1.7116E-07    4.8096E-06   -7.1334E-06
  674   -4.4158E-08    2.8559E-06    1.1772E-06    2.3813E-07   -4.8752E-06   -6.0721E-06
  675    8.7857E-09   -3.0826E-06    1.0369E-06    2.3056E-07    4.7258E-06   -7.1768E-06
  676   -5.4863E-08    2.9022E-06    1.2203E-06   -1.0215E-07   -4.7180E-06   -6.1515E-06
  677    4.2263E-08   -3.0478E-06    9.8364E-07    6.1906E-07    4.8612E-06   -7.1210E-06
  678   -7.7319E-08    2.8851E-06    1.1977E-06   -4.5617E-07   -4.7811E-06   -6.1296E-06
  679   -5.5529E-09   -2.9130E-06    8.7412E-07    9.1771E-07    5.2388E-06   -6.9348E-06
  680   -4.6330E-08    2.7924E-06    1.1217E-06   -7.5162E-07   -5.0754E-06   -5.9933E-06
  681   -1.8541E-07   -2.6107E-06    7.9802E-07    1.1048E-06    5.8849E-06   -6.5493E-06
  682    8.7683E-08    2.5629E-06    1.0581E-06   -9.5217E-07   -5.6237E-06   -5.6911E-06
  683   -4.3261E-07   -2.1224E-06    1.0772E-06    1.2752E-06    6.7544E-06   -5.9475E-06
  684    2.9996E-07    2.1412E-06    1.2116E-06   -1.1096E-06   -6.3965E-06   -5.1800E-06
  685    4.3850E-07   -1.8310E-06    1.5733E-06   -6.2697E-07    6.6363E-06   -2.7742E-06
  686   -5.4941E-07    1.5720E-06    2.2195E-06    6.6002E-07   -6.8044E-06   -1.7962E-06
  687    2.3028E-07   -2.2285E-06    1.2212E-06   -4.5895E-07    5.9574E-06   -3.3087E-06
  688   -3.8734E-07    1.9718E-06    1.4806E-06    4.4115E-07   -6.1318E-06   -2.2905E-06
  689    7.6934E-08   -2.4687E-06    1.1835E-06   -2.9240E-07    5.4444E-06   -3.6599E-06
  690   -2.0426E-07    2.2533E-06    1.3646E-06    2.9366E-07   -5.5755E-06   -2.6871E-06
  691    1.0629E-08   -2.5770E-06    1.2071E-06   -6.4832E-08    5.1493E-06   -3.8408E-06
  692   -1.0734E-07    2.3988E-06    1.3690E-06    1.0958E-07   -5.2157E-06   -2.9142E-06
  693   -6.8889E-09   -2.6043E-06    1.2167E-06    2.0589E-07    5.0699E-06   -3.8911E-06
  694   -6.8051E-08    2.4504E-06    1.3823E-06   -1.1906E-07   -5.0682E-06   -3.0042E-06
  695   -3.1399E-08   -2.5605E-06    1.1934E-06    4.6822E-07    5.2021E-06   -3.8235E-06
  696   -3.8690E-08    2.4292E-06    1.3745E-06   -3.5599E-07   -5.1305E-06   -2.9769E-06
  697   -1.1687E-07   -2.4151E-06    1.1662E-06    6.7635E-07    5.5537E-06   -3.6173E-06
  698    2.9196E-08    2.3236E-06    1.3602E-06   -5.5822E-07   -5.4062E-06   -2.8236E-06
  699   -2.9440E-07   -2.1246E-06    1.2390E-06    8.3046E-07    6.1185E-06   -3.2338E-06
  700    1.6713E-07    2.0964E-06    1.4105E-06   -7.1274E-07   -5.8932E-06   -2.5137E-06
  701   -4.5761E-07   -1.7069E-06    1.8435E-06    1.0283E-06    6.8233E-06   -2.7295E-06
  702    3.2914E-07    1.7217E-06    1.7710E-06   -8.7880E-07   -6.5352E-06   -2.0499E-06
  703   -6.5325E-06   -5.2294E-05   -2.5238E-05   -1.4219E-05   -7.1242E-06   -8.5995E-05
  704    5.9761E-06    3.3033E-05   -2.7403E-05    1.3285E-05    7.2765E-06   -7.0712E-05
  705   -3.4666E-06   -5.1678E-05   -1.4337E-05   -9.6150E-06   -7.2426E-06   -8.6413E-05
  706    4.8491E-06    3.3839E-05   -8.2671E-06    1.0362E-05    8.8115E-06   -7.2957E-05
  707   -1.4884E-06   -5.1490E-05   -1.1842E-05   -5.7599E-06   -7.1905E-06   -8.6012E-05
  708    2.3677E-06    3.3464E-05   -4.7182E-06    6.5669E-06    8.7430E-06   -7.2605E-05
  709   -3.3413E-07   -5.1473E-05   -1.1031E-05   -2.5113E-06   -7.1720E-06   -8.5772E-05
  710    1.0092E-06    3.3387E-05   -3.6463E-06    3.2779E-06    8.6753E-06   -7.2318E-05
  711    5.5883E-07   -5.1456E-05   -1.0848E-05    4.8691E-07   -7.1861E-06   -8.5713E-05
  712    7.0981E-08    3.3354E-05   -3.3529E-06    2.9490E-07    8.6636E-06   -7.2205E-05
  713    1.5366E-06   -5.1462E-05   -1.1134E-05    3.5340E-06   -7.2337E-06   -8.5828E-05
  714   -8.1275E-07    3.3378E-05   -3.5269E-06   -2.6456E-06    8.7079E-06   -7.2265E-05
  715    2.9641E-06   -5.1545E-05   -1.2217E-05    6.9443E-06   -7.3240E-06   -8.6124E-05
  716   -1.9319E-06    3.3471E-05   -4.3340E-06   -5.8032E-06    8.8157E-06   -7.2502E-05
  717    5.7951E-06   -5.1891E-05   -1.5883E-05    1.1090E-05   -7.4418E-06   -8.6517E-05
  718   -3.7760E-06    3.3748E-05   -6.7510E-06   -9.4329E-06    8.9819E-06   -7.2901E-05
  719    8.7338E-06   -5.1105E-05   -3.9942E-05    1.5336E-05   -6.5499E-06   -8.4137E-05
  720   -6.4594E-06    3.4805E-05   -1.6875E-05   -1.3203E-05    8.6890E-06   -7.2740E-05
  721   -3.8265E-06   -2.0315E-05   -1.2083E-05   -1.0156E-05   -4.6133E-06   -5.6906E-05
  722    2.5228E-06    1.5595E-05   -1.5220E-05    8.8223E-06    3.1228E-06   -5.0001E-05
  723   -3.1410E-06   -1.9838E-05   -4.2315E-06   -8.0452E-06   -5.5723E-06   -5.7223E-05
  724    3.5934E-06    1.6729E-05   -4.3576E-06    8.2056E-06    5.6865E-06   -5.1531E-05
  725   -1.6500E-06   -1.9510E-05   -1.9239E-06   -5.0372E-06   -5.5328E-06   -5.6870E-05
  726    2.0847E-06    1.6313E-05   -1.2865E-06    5.6884E-06    5.8643E-06   -5.1268E-05
  727   -6.0393E-07   -1.9394E-05   -1.1266E-06   -2.1521E-06   -5.4690E-06   -5.6644E-05
  728    9.5990E-07    1.6132E-05   -2.5460E-07    2.9516E-06    5.7974E-06   -5.1012E-05
  729    2.5387E-07   -1.9374E-05   -9.4534E-07    6.1197E-07   -5.4691E-06   -5.6589E-05
  730    1.0057E-07    1.6080E-05    3.6747E-08    2.8748E-07    5.7720E-06   -5.0909E-05
  731    1.1694E-06   -1.9427E-05   -1.2367E-06    3.4029E-06   -5.5411E-06   -5.6701E-05
  732   -7.1268E-07    1.6110E-05   -1.3539E-07   -2.3612E-06    5.8231E-06   -5.0966E-05
  733    2.4201E-06   -1.9601E-05   -2.2913E-06    6.3507E-06   -5.6735E-06   -5.6979E-05
  734   -1.6800E-06    1.6254E-05   -9.0270E-07   -5.0804E-06    5.9430E-06   -5.1185E-05
  735    4.3256E-06   -2.0086E-05   -5.5571E-06    9.3087E-06   -5.6763E-06   -5.7306E-05
  736   -2.9624E-06    1.6633E-05   -3.0452E-06   -7.7748E-06    6.0018E-06   -5.1517E-05
  737    3.8822E-06   -1.9349E-05   -1.8874E-05    1.0480E-05   -3.5650E-06   -5.5855E-05
  738   -3.5307E-06    1.7038E-05   -9.9274E-06   -9.4204E-06    4.9297E-06   -5.1300E-05
  739   -1.9863E-06   -1.2185E-05   -8.0469E-06   -7.1029E-06   -1.2286E-06   -4.2464E-05
  740    1.1009E-06    9.8973E-06   -9.4946E-06    6.1435E-06    3.7149E-08   -3.7937E-05
  741   -2.3449E-06   -1.2312E-05   -2.9324E-06   -6.2585E-06   -2.7404E-06   -4.2916E-05
  742    2.3601E-06    1.0994E-05   -3.1307E-06    6.0747E-06    2.5541E-06   -3.9238E-05
  743   -1.4522E-06   -1.2013E-05   -9.9393E-07   -4.1935E-06   -2.9228E-06   -4.2680E-05
  744    1.6419E-06    1.0771E-05   -7.4541E-07    4.5460E-06    3.0767E-06   -3.9138E-05
  745   -6.0102E-07   -1.1871E-05   -2.5089E-07   -1.8416E-06   -2.9012E-06   -4.2492E-05
  746    8.1273E-07    1.0589E-05    1.8405E-07    2.4504E-06    3.1192E-06   -3.8946E-05
  747    1.6666E-07   -1.1843E-05   -7.7998E-08    5.4239E-07   -2.9044E-06   -4.2444E-05
  748    7.9636E-08    1.0528E-05    4.6186E-07    2.2320E-07    3.1163E-06   -3.8861E-05
  749    9.7251E-07   -1.1910E-05   -3.5883E-07    2.9260E-06   -2.9636E-06   -4.2544E-05
  750   -6.2659E-07    1.0565E-05    3.0290E-07   -2.0164E-06    3.1558E-06   -3.8911E-05
  751    1.9350E-06   -1.2112E-05   -1.3273E-06    5.2422E-06   -3.0153E-06   -4.2772E-05
  752   -1.3865E-06    1.0718E-05   -3.9136E-07   -4.1885E-06    3.2042E-06   -3.9089E-05
  753    2.9221E-06   -1.2440E-05   -3.9256E-06    7.0874E-06   -2.6797E-06   -4.2946E-05
  754   -2.1262E-06    1.1000E-05   -2.1417E-06   -6.0143E-06    3.0086E-06   -3.9297E-05
  755    1.7834E-06   -1.1441E-05   -1.1563E-05    7.3130E-06   -3.1852E-07   -4.1696E-05
  756   -1.8839E-06    1.0866E-05   -6.5776E-06   -6.7197E-06    1.5426E-06   -3.8913E-05
  757   -9.4610E-07   -8.3576E-06   -5.2897E-06   -5.0155E-06    1.3188E-06   -3.2639E-05
  758    3.8874E-07    6.9870E-06   -5.9179E-06    4.3717E-06   -2.2099E-06   -2.9299E-05
  759   -1.5677E-06   -8.8033E-06   -2.0804E-06   -4.6362E-06   -2.9787E-07   -3.3228E-05
  760    1.4349E-06    7.9689E-06   -2.1413E-06    4.3805E-06   -1.2242E-08   -3.0467E-05
  761   -1.1345E-06   -8.6482E-06   -5.8545E-07   -3.2750E-06   -7.1974E-07   -3.3146E-05
  762    1.1883E-06    7.9549E-06   -4.2538E-07    3.4444E-06    7.3783E-07   -3.0539E-05
  763   -5.0771E-07   -8.5187E-06    6.0271E-08   -1.4669E-06   -7.9538E-07   -3.3020E-05
  764    6.3818E-07    7.8297E-06    3.5232E-07    1.9122E-06    9.2386E-07   -3.0434E-05
  765    1.3219E-07   -8.4900E-06    2.1622E-07    4.7613E-07   -8.1609E-07   -3.2986E-05
  766    5.6070E-08    7.7765E-06    6.0213E-07    1.4595E-07    9.6602E-07   -3.0377E-05
  767    7.9037E-07   -8.5561E-06   -4.0089E-08    2.3990E-06   -8.3346E-07   -3.3063E-05
  768   -5.1689E-07    7.8105E-06    4.6276E-07   -1.6503E-06    9.8162E-07   -3.0416E-05
  769    1.4548E-06   -8.7201E-06   -8.6734E-07    4.1191E-06   -7.4416E-07   -3.3210E-05
  770   -1.0639E-06    7.9298E-06   -1.2757E-07   -3.3006E-06    9.2002E-07   -3.0533E-05
  771    1.8569E-06   -8.8126E-06   -2.7784E-06    5.2502E-06   -1.3165E-07   -3.3207E-05
  772   -1.4179E-06    8.0553E-06   -1.4606E-06   -4.5102E-06    4.9634E-07   -3.0597E-05
  773    8.0585E-07   -7.8268E-06   -7.3312E-06    5.2685E-06    2.0400E-06   -3.2065E-05
  774   -9.6088E-07    7.6540E-06   -4.2669E-06   -4.8561E-06   -1.0222E-06   -3.0088E-05
  775   -3.4741E-07   -6.1047E-06   -3.3046E-06   -3.5555E-06    3.2012E-06   -2.5156E-05
  776   -2.4076E-08    5.1870E-06   -3.4894E-06    3.1315E-06   -3.8719E-06   -2.2556E-05
  777   -9.5900E-07   -6.6728E-06   -1.3433E-06   -3.3395E-06    1.6826E-06   -2.5821E-05
  778    7.8716E-07    6.0471E-06   -1.2860E-06    3.1088E-06   -2.0202E-06   -2.3600E-05
  779   -8.1186E-07   -6.6686E-06   -2.6236E-07   -2.4392E-06    1.1005E-06   -2.5886E-05
