 *************************************************************************
 ************		    DDM3D_tri_part2		        **********
 ************	        Algorithm developed by                  **********
 ************	 Kuriyama et al.(1993) and Tang et al. (2019)   **********
 ************	   Codes developed by Wong and Cui (2021)	**********
 ************	       DDFS3D (version 1.0), 31-5-2021		**********
 *************************************************************************
 Title: Penny shape crack (section S3-1 of the companion paper) to verify the triangular element                                        
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  0.0000E+00
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:       731
 Number of nodes   :       731
 Computing time    :     41.78 s
Stresses and displacments at the controid of each element in the respective local coordinate system(s)
  No.	    Szx            Szy          Szz            Ux            Uy           Uz 
   97    0.0000E+00    0.0000E+00   -9.9913E-01   -4.7329E-06    2.2132E-06   -2.2495E-05
   98    0.0000E+00    0.0000E+00   -9.9976E-01   -6.1900E-06   -3.7797E-06   -8.9512E-06
   99    0.0000E+00    0.0000E+00   -9.9922E-01   -5.6087E-06   -6.9333E-07   -2.0818E-05
  100    0.0000E+00    0.0000E+00   -9.9979E-01   -5.9786E-06   -4.1579E-06   -8.7090E-06
  101    0.0000E+00    0.0000E+00   -9.9958E-01   -6.5615E-06    2.8356E-07   -1.5454E-05
  102    0.0000E+00    0.0000E+00   -9.9984E-01   -6.2582E-06   -3.2607E-06   -9.6490E-06
  103    0.0000E+00    0.0000E+00   -9.9959E-01   -3.8570E-06   -5.5092E-06   -1.4816E-05
  104    0.0000E+00    0.0000E+00   -9.9991E-01   -6.0184E-06   -4.1213E-06   -8.6665E-06
  105    0.0000E+00    0.0000E+00   -9.9967E-01   -6.7344E-06   -1.3657E-07   -1.4923E-05
  106    0.0000E+00    0.0000E+00   -9.9978E-01    1.9693E-06   -6.6658E-06   -1.1577E-05
  107    0.0000E+00    0.0000E+00   -9.9978E-01   -5.9927E-06    3.5291E-06   -1.1477E-05
  108    0.0000E+00    0.0000E+00   -9.9980E-01    1.7664E-06   -6.7268E-06   -1.1493E-05
  109    0.0000E+00    0.0000E+00   -9.9986E-01   -5.9126E-06    3.6281E-06   -1.1629E-05
  110    0.0000E+00    0.0000E+00   -9.9980E-01    1.9572E-06   -6.6717E-06   -1.1696E-05
  111    0.0000E+00    0.0000E+00   -9.9986E-01   -6.0572E-06    3.5912E-06   -1.1255E-05
  112    0.0000E+00    0.0000E+00   -9.9977E-01   -4.6273E-06   -5.5917E-06   -8.8943E-06
  113    0.0000E+00    0.0000E+00   -9.9953E-01   -5.7170E-06    2.9547E-06   -1.6563E-05
  114    0.0000E+00    0.0000E+00   -9.9988E-01   -7.2856E-06    3.8481E-07   -9.0581E-06
  115    0.0000E+00    0.0000E+00   -9.9934E-01   -5.2481E-06   -3.0669E-06   -1.8782E-05
  116    0.0000E+00    0.0000E+00   -9.9981E-01   -6.7372E-06   -2.3591E-06   -9.6617E-06
  117    0.0000E+00    0.0000E+00   -9.9905E-01   -4.0185E-06   -2.2348E-06   -2.4394E-05
  118    0.0000E+00    0.0000E+00   -9.9976E-01   -6.2986E-06   -3.4128E-06   -9.3706E-06
  119    0.0000E+00    0.0000E+00   -9.9957E-01   -5.9105E-06   -3.0860E-06   -1.5133E-05
  120    0.0000E+00    0.0000E+00   -9.9984E-01   -6.1835E-06   -3.6268E-06   -9.2511E-06
  121    0.0000E+00    0.0000E+00   -9.9958E-01   -5.7218E-06    2.9500E-06   -1.6612E-05
  122    0.0000E+00    0.0000E+00   -9.9981E-01    1.0936E-06   -6.9672E-06   -1.1234E-05
  123    0.0000E+00    0.0000E+00   -9.9986E-01   -5.9193E-06    3.6758E-06   -1.1610E-05
  124    0.0000E+00    0.0000E+00   -9.9978E-01    1.9144E-06   -6.6791E-06   -1.1562E-05
  125    0.0000E+00    0.0000E+00   -9.9979E-01   -5.9547E-06    3.5949E-06   -1.1498E-05
  126    0.0000E+00    0.0000E+00   -9.9981E-01    1.8243E-06   -6.7150E-06   -1.1485E-05
  127    0.0000E+00    0.0000E+00   -9.9987E-01   -5.9509E-06    3.6084E-06   -1.1487E-05
  128    0.0000E+00    0.0000E+00   -9.9981E-01    1.7994E-06   -6.7201E-06   -1.1495E-05
  129    0.0000E+00    0.0000E+00   -9.9987E-01   -5.9482E-06    3.5966E-06   -1.1551E-05
  130    0.0000E+00    0.0000E+00   -9.9980E-01    1.8715E-06   -6.7108E-06   -1.1609E-05
  131    0.0000E+00    0.0000E+00   -9.9979E-01   -6.0475E-06    3.6033E-06   -1.1298E-05
  132    0.0000E+00    0.0000E+00   -9.9980E-01    2.0228E-08   -6.9502E-06   -1.1749E-05
  133    0.0000E+00    0.0000E+00   -9.9982E-01    1.1726E-06   -6.9399E-06   -1.1285E-05
  134    0.0000E+00    0.0000E+00   -9.9991E-01   -6.0858E-06   -4.0243E-06   -8.6545E-06
  135    0.0000E+00    0.0000E+00   -9.9969E-01   -6.6269E-06    3.5108E-07   -1.5140E-05
  136    0.0000E+00    0.0000E+00   -9.9981E-01    1.8967E-06   -6.6645E-06   -1.1546E-05
  137    0.0000E+00    0.0000E+00   -9.9987E-01   -5.9195E-06    3.6018E-06   -1.1522E-05
  138    0.0000E+00    0.0000E+00   -9.9981E-01    1.9485E-06   -6.6725E-06   -1.1531E-05
  139    0.0000E+00    0.0000E+00   -9.9985E-01   -5.9784E-06    3.7176E-06   -1.1124E-05
