 **************************************************************************************
 ************		        DDFS3D_tri_part1		             **********
 ************	             Algorithm developed by                          **********
 ************	   Kuriyama et al.(1993 & 1995), Tang et al. (2019)          **********
 ************			and Wong and Cui (2021)		             **********
 ************	      Codes developed by Wong and Cui (2021)	             **********
 ************ incorporating the contribution of Kuriyama et al.(1993 & 1995) **********
 ************	          DDFS3D (version 1.0), 31-5-2021		     **********
 **************************************************************************************
 Title: Flawed Brazilian disk(section S3-3 of the companion paper)to verify the triangular element                                
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  1.0000E+15
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      3576
 Number of nodes   :      1794
 Times of iteration:        79
 Computing time    :    258.79 s
 Coordinates of center of gravity and DD/FS of each element:
 No.	     Gx            Gy            Gz           Dx/Px         Dy/Py         Dz/Pz
 1977   -4.1528E+01   -4.0441E+00    5.0000E+01    3.7723E+00    1.9565E+00   -1.1791E+00
 1978   -3.6476E+01   -6.2101E+00    5.0000E+01    5.9113E-01    3.9530E+00   -8.4251E-01
 1979    3.9361E+01    8.9077E+00    5.0000E+01   -1.0007E+00    3.9122E+00   -1.0292E+00
 1980    3.9224E+01    1.2188E+01    5.0000E+01    3.2126E+00   -2.2744E+00   -1.0588E+00
 1981   -3.8367E+01    7.3447E+00    5.0000E+01    3.6770E+00    1.5165E+00   -9.8501E-01
 1982   -4.0488E+01    7.6104E+00    5.0000E+01    3.8229E+00   -1.4542E+00   -1.1397E+00
 1983   -3.3828E+01    2.4109E+01    5.0000E+01    1.2177E+00    2.7880E+00   -1.0443E+00
 1984   -2.7848E+01    2.6728E+01    5.0000E+01    1.4425E+00    2.8477E+00   -7.6340E-01
 1985    3.2778E+01    2.5695E+01    5.0000E+01    2.8525E+00   -3.9192E-01   -9.0152E-01
 1986    3.1477E+01    1.9309E+01    5.0000E+01    2.3840E+00    2.3993E+00   -7.4386E-01
 1987    1.4840E+01   -1.0360E+00    5.0000E+01   -4.3505E+00   -6.9415E-01    1.4950E-01
 1988    4.0239E+01   -4.3843E+00    5.0000E+01    3.5205E+00   -2.1659E+00   -1.0778E+00
 1989   -3.2785E+01   -2.5490E+01    5.0000E+01    2.8126E+00   -7.2713E-01   -9.0785E-01
 1990   -3.1534E+01   -2.1284E+01    5.0000E+01    2.2346E+00   -2.3882E+00   -7.8112E-01
 1991   -4.0272E+01    1.3029E+00    5.0000E+01    5.7475E-02    4.1684E+00   -1.0697E+00
 1992   -4.0469E+01   -2.2787E+00    5.0000E+01    3.7195E+00   -1.9256E+00   -1.0777E+00
 1993   -3.5963E+01    2.1570E+01    5.0000E+01    1.6697E+00    2.8142E+00   -1.1205E+00
 1994   -3.0543E+01    2.0739E+01    5.0000E+01    3.2054E+00    8.2673E-01   -8.0767E-01
 1995   -3.7683E+01    9.0276E+00    5.0000E+01    1.7175E+00    3.5076E+00   -9.6463E-01
 1996   -3.9529E+01    1.0346E+01    5.0000E+01    3.8881E+00   -7.2932E-01   -1.1094E+00
 1997   -3.4370E+01    1.6985E+01    5.0000E+01    3.4314E+00    5.9561E-01   -9.1968E-01
 1998   -3.8046E+01    1.3618E+01    5.0000E+01    3.5945E+00   -1.1060E+00   -1.0665E+00
 1999    3.7954E+01   -4.4450E+00    5.0000E+01    3.6375E+00    1.7334E+00   -9.2363E-01
 2000    4.0171E+01   -7.8705E+00    5.0000E+01    3.4807E+00   -2.0975E+00   -1.1092E+00
 2001   -2.7581E+01    3.0086E+01    5.0000E+01   -2.8515E+00    6.2321E-01   -7.6292E-01
 2002   -2.9767E+01    2.7777E+01    5.0000E+01    2.6648E+00    1.0987E+00   -8.7330E-01
 2003   -2.8160E+01   -2.9735E+00    5.0000E+01   -1.9118E+00   -3.5306E+00   -5.2021E-01
 2004   -3.6954E+01    1.7068E+01    5.0000E+01    3.4294E+00   -9.6334E-01   -1.0664E+00
 2005    3.7165E+01   -1.1734E+01    5.0000E+01    1.1531E+00    3.6194E+00   -9.6261E-01
 2006    3.9919E+01   -1.0710E+01    5.0000E+01    3.8347E+00   -1.0457E+00   -1.1345E+00
 2007    1.2510E+01   -9.2351E+00    5.0000E+01   -1.7846E+00   -2.0505E+00   -3.9464E-01
 2008    3.8773E+01   -1.5167E+01    5.0000E+01    2.3137E+00    2.9415E+00   -1.1498E+00
 2009    3.3401E+01   -1.8668E+01    5.0000E+01    2.7626E+00    1.9638E+00   -8.9261E-01
 2010    3.5586E+01   -1.9454E+01    5.0000E+01    3.3850E+00   -1.6204E-01   -1.0247E+00
 2011    1.0813E+01   -3.5150E+01    5.0000E+01   -3.1964E+00    1.1239E+01    1.4037E+00
 2012    1.2230E+01   -3.9528E+01    5.0000E+01   -1.0309E+01    3.4538E+00    1.8584E+00
 2013    4.0287E+01   -1.2331E+01    5.0000E+01    2.5815E+00    2.9938E+00   -1.2087E+00
 2014    3.7989E+01   -1.0187E+01    5.0000E+01    3.3410E+00    1.9782E+00   -9.8857E-01
 2015    2.1513E+01   -3.5683E+01    5.0000E+01   -2.6852E+00    2.9748E+00   -2.2440E-01
 2016    1.6441E+01   -3.4667E+01    5.0000E+01   -6.7069E+00    2.1615E+00    3.3554E-01
 2017    1.3632E+01   -3.7886E+01    5.0000E+01   -6.9823E+00   -6.2344E+00    1.1782E+00
 2018    1.6876E+01   -3.6962E+01    5.0000E+01   -1.2903E+00    6.4876E+00    4.2244E-01
 2019   -3.4132E+01    2.2177E+01    5.0000E+01   -2.2983E+00    2.2088E+00   -1.0090E+00
 2020   -3.5931E+01    1.9850E+01    5.0000E+01   -1.3668E+00    3.0867E+00   -1.0652E+00
 2021   -3.7431E+01    1.8927E+01    5.0000E+01    2.5362E+00    2.4011E+00   -1.1535E+00
 2022   -3.5836E+01    1.2819E+01    5.0000E+01    2.4554E+00    2.7753E+00   -9.2344E-01
 2023    5.5243E+00    1.5096E+00    5.0000E+01    1.0796E+01   -3.4299E+00    2.3076E+00
 2024    3.3989E+01   -2.2236E+01    5.0000E+01    3.1397E+00    5.2670E-01   -9.9051E-01
 2025    2.3285E+01   -2.8299E+01    5.0000E+01   -3.9617E+00    5.4234E-01   -5.0020E-01
 2026    1.3761E+01   -3.1800E+01    5.0000E+01    2.1259E-01   -8.4036E+00    4.4854E-01
 2027    2.2975E+01   -3.0529E+01    5.0000E+01   -4.1428E-02    4.0238E+00   -4.7806E-01
 2028    2.6755E+01   -3.1659E+01    5.0000E+01   -4.0611E-01    2.8331E+00   -7.0984E-01
 2029    2.2357E+01   -3.3998E+01    5.0000E+01   -3.7376E+00   -1.1848E+00   -3.5247E-01
 2030    2.4850E+01   -3.2047E+01    5.0000E+01    1.8955E+00    2.7136E+00   -5.8153E-01
 2031    3.1925E+01   -2.6893E+01    5.0000E+01    6.7987E-01    2.7409E+00   -9.7662E-01
 2032    2.6566E+01   -2.5252E+01    5.0000E+01    2.3921E+00    2.4594E+00   -6.7939E-01
 2033    3.3834E+01   -2.4172E+01    5.0000E+01    1.4353E+00    2.6771E+00   -1.0349E+00
 2034    3.3044E+01   -1.6423E+01    5.0000E+01    3.4498E+00   -5.4393E-01   -8.3878E-01
 2035    2.9995E+01   -2.7251E+01    5.0000E+01   -2.6621E+00    1.1762E+00   -8.6407E-01
 2036    3.2116E+01   -2.4864E+01    5.0000E+01    2.8992E+00    7.9550E-01   -9.4296E-01
 2037   -1.5639E+01    3.8401E+01    5.0000E+01   -6.8236E+00    2.8200E+00    8.0800E-01
 2038   -1.0273E+01    3.5124E+01    5.0000E+01   -2.1623E+00    1.1984E+01    1.5248E+00
 2039   -1.8514E+01    3.3740E+01    5.0000E+01   -2.9206E+00    5.0192E+00   -2.4992E-02
 2040   -1.6613E+01    3.4565E+01    5.0000E+01   -6.7451E+00    1.6092E+00    3.1725E-01
 2041   -2.1710E+01    3.5625E+01    5.0000E+01   -2.7344E+00    2.8242E+00   -2.5513E-01
 2042   -2.3542E+01    3.0651E+01    5.0000E+01   -3.3428E-01    3.8334E+00   -5.2773E-01
 2043   -1.6931E+01    3.6907E+01    5.0000E+01   -4.6743E+00   -4.6404E+00    4.0730E-01
 2044   -1.9866E+01    3.5598E+01    5.0000E+01    5.0130E-01    4.8630E+00   -6.0092E-02
 2045    1.0048E+01   -3.2982E+01    5.0000E+01   -1.1033E+01    2.7370E+00    1.1825E+00
 2046    7.2381E+00   -3.6429E+01    5.0000E+01   -4.8122E+00    1.5458E+01    2.6382E+00
 2047    1.8811E+00    3.7834E+01    5.0000E+01   -2.1634E+01   -9.5182E+00    4.7265E+00
 2048   -2.8756E+00    3.9636E+01    5.0000E+01   -6.3809E+00   -2.5927E+01    5.9400E+00
 2049   -3.0490E+01   -2.8533E+01    5.0000E+01    2.5841E+00   -6.5781E-01   -8.1326E-01
 2050   -2.6527E+01   -2.8554E+01    5.0000E+01    3.0951E+00   -8.4012E-01   -6.0032E-01
 2051    3.0911E+01    2.8478E+01    5.0000E+01    2.5442E+00   -6.9745E-01   -8.2960E-01
 2052    2.5558E+01    2.7451E+01    5.0000E+01   -1.2875E+00   -3.2043E+00   -5.3815E-01
 2053   -3.3113E+01   -2.3412E+01    5.0000E+01    2.2569E+00    2.1134E+00   -8.8349E-01
 2054   -3.0718E+01   -2.6308E+01    5.0000E+01    6.7136E-01   -2.8255E+00   -7.9657E-01
 2055    3.2930E+01    2.3482E+01    5.0000E+01    1.7746E+00    2.5214E+00   -8.6760E-01
 2056    3.1063E+01    2.6486E+01    5.0000E+01    9.9641E-01   -2.6842E+00   -8.1319E-01
 2057   -5.4201E+00   -4.4211E+01    5.0000E+01    1.8875E+01   -2.1541E+01    8.5616E+00
 2058   -1.4982E+00   -4.3670E+01    5.0000E+01   -2.5239E+01    3.7769E+01    1.2208E+01
 2059    5.4899E+00    4.4177E+01    5.0000E+01    1.8870E+01   -2.1058E+01    8.4437E+00
 2060    1.6444E+00    4.3652E+01    5.0000E+01   -2.5274E+01    3.7075E+01    1.2088E+01
 2061    2.3621E+01    3.0979E+01    5.0000E+01   -3.8938E-02   -3.7534E+00   -4.1352E-01
 2062    1.2119E+01    1.6209E+01    5.0000E+01    2.0237E+00    3.6799E+00   -5.9558E-01
 2063   -2.3973E+01   -3.0932E+01    5.0000E+01   -6.3600E-01   -3.5975E+00   -4.3320E-01
 2064   -1.2094E+01   -3.1955E+01    5.0000E+01   -8.2837E+00   -4.8751E+00    7.1755E-01
 2065   -1.8548E+01   -3.3994E+01    5.0000E+01   -2.3005E+00   -5.3124E+00    1.0822E-01
 2066   -7.8912E+00   -9.7499E+00    5.0000E+01    1.6500E+00    5.9098E+00   -2.4292E+00
 2067    1.8816E+01    3.4207E+01    5.0000E+01   -2.3632E+00   -5.1021E+00    1.0581E-01
 2068    7.7659E+00    9.7602E+00    5.0000E+01    1.8034E+00    6.5996E+00   -2.4769E+00
 2069    1.3501E+01    3.6506E+01    5.0000E+01   -6.7272E+00   -6.7219E+00    1.1629E+00
 2070    6.4680E+00    1.4484E+01    5.0000E+01   -1.5334E+00    6.6023E+00   -1.3983E+00
 2071   -1.3207E+01   -3.6690E+01    5.0000E+01   -6.3219E+00   -7.5030E+00    1.2302E+00
 2072   -1.5583E+01   -1.9133E+01    5.0000E+01   -4.0217E+00   -1.7374E+00   -4.3232E-01
 2073   -6.1099E+00   -4.0395E+01    5.0000E+01    1.0886E+01   -1.9237E+01    4.9121E+00
 2074   -8.0691E+00   -3.0834E+01    5.0000E+01   -4.6721E+00    1.0627E+01    1.0939E+00
 2075    6.2761E+00    4.0307E+01    5.0000E+01    1.1310E+01   -1.8444E+01    4.7904E+00
 2076    8.5717E+00    3.2677E+01    5.0000E+01   -1.2333E+01   -1.2505E+00    1.3719E+00
 2077   -3.5421E+01   -1.6042E+01    5.0000E+01    2.7733E+00   -2.3202E+00   -8.8352E-01
 2078   -1.0232E+01   -2.3109E-01    5.0000E+01   -5.2056E+00   -6.3078E-01    7.7289E-01
 2079    3.6348E+01    1.3404E+01    5.0000E+01    3.3681E+00   -1.6836E+00   -8.9125E-01
 2080    1.0224E+01    2.2823E-01    5.0000E+01   -5.2837E+00   -7.1164E-01    8.4430E-01
 2081   -3.8039E+01   -4.7304E+00    5.0000E+01    4.0536E+00   -2.7905E-01   -9.1855E-01
 2082   -1.4856E+01    1.0486E+00    5.0000E+01   -4.3137E+00   -7.0011E-01    1.2612E-01
 2083    3.8062E+01   -8.4240E+00    5.0000E+01    3.9077E+00   -5.1354E-01   -9.6835E-01
 2084    2.4712E+01   -6.1124E-01    5.0000E+01   -1.1937E+00   -3.8507E+00   -4.0724E-01
 2085   -1.5355E+00   -3.7780E+01    5.0000E+01   -2.2173E+01   -8.4057E+00    4.6929E+00
 2086    1.2946E+01   -3.5661E+01    5.0000E+01   -9.3055E+00    3.2378E+00    1.0482E+00
 2087    3.2372E+01   -2.0468E+01    5.0000E+01    6.4350E-01    3.2338E+00   -8.7749E-01
 2088    3.2107E+00   -6.8875E+00    5.0000E+01    8.6288E-02   -4.0006E+00   -1.0091E+00
 2089   -1.5496E+00   -5.5641E+00    5.0000E+01   -2.0487E+00   -1.1235E+01   -2.7237E+00
 2090    2.1386E+01   -3.1798E+01    5.0000E+01   -3.2923E+00    3.1117E+00   -3.3572E-01
 2091    3.7818E+01    3.7040E+00    5.0000E+01    3.4968E+00   -2.0801E+00   -8.9641E-01
 2092    2.2341E+01    8.7090E+00    5.0000E+01   -1.3156E+00   -3.6681E+00   -3.3732E-01
 2093   -4.0032E+00    4.0044E+00    5.0000E+01    2.5937E+00   -3.7568E+00   -7.6491E-01
 2094   -3.3793E+01    1.8760E+01    5.0000E+01    2.4730E+00    2.3116E+00   -9.3081E-01
 2095    1.5135E+00    5.5222E+00    5.0000E+01   -2.5515E+00   -1.1686E+01   -3.4783E+00
 2096   -2.6457E+01    2.8221E+01    5.0000E+01   -1.4007E+00    3.0013E+00   -7.0006E-01
 2097   -3.8278E+01    5.5655E+00    5.0000E+01    3.9127E+00   -9.1388E-01   -9.6094E-01
 2098   -1.1423E+01    4.5079E+00    5.0000E+01   -2.8782E+00   -1.0417E+00   -1.1507E-01
 2099   -2.1905E+01    3.1823E+01    5.0000E+01   -3.4577E+00    2.6126E+00   -3.7527E-01
 2100   -6.5076E+00    1.3418E+01    5.0000E+01    4.1107E+00   -1.7392E+00   -7.6228E-01
 2101    3.3565E+01    1.8824E+01    5.0000E+01    2.6689E+00   -2.1365E+00   -8.2877E-01
 2102    2.1022E+01    2.6113E+01    5.0000E+01   -2.3300E+00   -3.8071E+00   -3.7991E-01
 2103   -3.3661E+01    1.4861E+01    5.0000E+01   -1.4282E+00    3.2666E+00   -8.5156E-01
 2104   -3.5739E+01    1.0110E+01    5.0000E+01    3.7464E+00   -6.4364E-01   -8.8016E-01
 2105    3.6809E+01   -6.8495E+00    5.0000E+01    2.7251E-01    3.9271E+00   -8.8411E-01
 2106    3.6898E+01   -1.9966E+00    5.0000E+01    3.4032E+00   -2.1637E+00   -8.5425E-01
 2107   -3.0056E+01    2.3486E+01    5.0000E+01    6.7284E-01    3.1212E+00   -8.3152E-01
 2108   -1.2601E+01    9.1886E+00    5.0000E+01   -1.7830E+00   -2.0446E+00   -4.3471E-01
 2109    3.5060E+01   -1.5017E+01    5.0000E+01    1.8357E+00    3.0910E+00   -9.0866E-01
 2110    1.1387E+01   -4.5347E+00    5.0000E+01   -2.9070E+00   -1.0590E+00   -4.8248E-02
 2111    4.0639E+00    3.7019E+01    5.0000E+01   -8.0281E-01   -2.0377E+01    3.9336E+00
 2112   -1.2750E+01    3.5596E+01    5.0000E+01   -9.4561E+00    3.3095E+00    1.0842E+00
 2113    2.5725E+01   -2.7689E+01    5.0000E+01   -8.3134E-01    3.3732E+00   -6.5336E-01
 2114    9.8600E+00   -1.0025E+01    5.0000E+01    1.8377E+00   -2.0794E+00   -5.0699E-01
 2115   -1.7763E+01   -9.7777E+00    5.0000E+01   -2.0802E+00    3.0122E+00   -1.8005E-01
 2116   -3.2848E+01   -1.9466E+01    5.0000E+01    3.3704E+00   -9.5111E-02   -8.1784E-01
 2117   -3.7224E+01   -8.6383E+00    5.0000E+01    3.6637E+00    1.5075E+00   -8.9561E-01
 2118   -1.7063E+01   -7.1091E+00    5.0000E+01   -4.2393E+00   -8.7114E-01    1.0995E-02
 2119    1.5961E+01    1.1933E+01    5.0000E+01   -3.0161E+00    3.6032E-01   -2.8202E-01
 2120    3.1046E+01    2.1953E+01    5.0000E+01    3.0579E+00   -1.0443E+00   -7.6237E-01
 2121   -4.6718E+00   -3.4685E+01    5.0000E+01    1.3095E+01   -1.0701E+01    2.6274E+00
 2122    9.4103E+00   -3.6815E+01    5.0000E+01   -1.3367E+01    3.7893E+00    2.1573E+00
 2123   -2.6309E+01   -2.6308E+01    5.0000E+01    5.1582E-02   -3.3768E+00   -5.8333E-01
 2124   -1.3509E+01   -2.3128E+01    5.0000E+01    1.8573E+00   -5.8264E+00   -2.3500E-01
 2125    1.6829E+00   -4.3105E+01    5.0000E+01   -7.8211E+00   -4.0694E+01    1.1159E+01
 2126    6.7463E+00   -3.9934E+01    5.0000E+01   -9.5217E+00    1.7815E+01    4.2804E+00
 2127   -1.4760E+00    4.3034E+01    5.0000E+01   -8.8462E+00   -4.0610E+01    1.1174E+01
 2128   -6.7235E+00    3.9641E+01    5.0000E+01   -1.1655E+01    1.6228E+01    4.0517E+00
 2129   -1.1137E+00    4.0933E+01    5.0000E+01   -3.2017E+01   -6.5589E+00    7.8550E+00
 2130    1.2280E+00    4.0157E+01    5.0000E+01   -4.3493E+00   -2.9662E+01    6.9780E+00
 2131   -5.7463E+00   -3.8309E+01    5.0000E+01   -1.1121E+01   -1.6803E+01    4.0502E+00
 2132   -8.2774E-01   -4.0099E+01    5.0000E+01   -6.0388E+00   -2.9416E+01    6.9736E+00
 2133    1.4538E+01   -3.3918E+01    5.0000E+01   -6.3947E+00   -5.2981E+00    5.6139E-01
 2134   -3.8914E+00   -3.7097E+01    5.0000E+01   -1.8992E+00   -2.0586E+01    4.0436E+00
 2135    1.5202E+00   -4.0916E+01    5.0000E+01   -3.1066E+01   -8.3766E+00    7.8448E+00
 2136    3.2585E+00   -3.9966E+01    5.0000E+01    1.6159E+00   -2.6913E+01    6.0617E+00
 2137    4.9726E+00   -1.8302E+01    5.0000E+01   -6.5092E+00   -1.5604E-01   -4.9398E-01
 2138   -7.5779E+00   -3.6868E+01    5.0000E+01    9.8080E+00   -1.2965E+01    2.7415E+00
 2139   -1.1270E+01    3.0665E+01    5.0000E+01   -6.8456E+00   -6.6589E+00    6.2175E-01
 2140    7.7921E+00    3.6634E+01    5.0000E+01    1.0154E+01   -1.2118E+01    2.6210E+00
 2141    7.7786E+00   -3.2568E+01    5.0000E+01   -4.4179E+00    1.1982E+01    1.4262E+00
 2142    4.5750E+00   -2.9951E+01    5.0000E+01   -5.9265E+00    1.1032E+01    1.1734E+00
 2143   -6.8772E+00    3.7288E+01    5.0000E+01   -1.6571E+01   -5.2601E+00    3.1731E+00
 2144   -4.9024E+00    3.5735E+01    5.0000E+01   -1.2910E+01    1.2320E+01    2.9927E+00
 2145    5.2132E+00   -4.1159E+01    5.0000E+01   -2.4800E+01   -4.7107E+00    5.9976E+00
 2146    6.0328E+00   -3.7998E+01    5.0000E+01    1.1311E+01    1.5656E+01    3.6442E+00
 2147   -5.0346E+00    4.0710E+01    5.0000E+01   -2.4745E+01   -2.7254E+00    5.8364E+00
 2148   -9.0240E+00    3.6966E+01    5.0000E+01   -1.1950E+01    8.1463E+00    2.2348E+00
 2149   -9.2031E+00    1.2663E+01    5.0000E+01    3.3014E+00    1.4263E+00   -6.2526E-01
 2150    4.7986E+00    3.4543E+01    5.0000E+01    1.3274E+01   -1.0069E+01    2.5701E+00
 2151   -6.2055E+00   -2.9780E+01    5.0000E+01   -1.1388E+01    3.4035E+00    1.0670E+00
 2152   -6.9198E+00   -3.4694E+01    5.0000E+01   -6.5089E+00   -1.3664E+01    2.1918E+00
 2153    2.6630E+00   -3.6115E+01    5.0000E+01   -1.9991E+01    1.2099E+00    3.6802E+00
 2154    6.3715E+00   -3.4350E+01    5.0000E+01   -1.4957E+01    2.6278E+00    2.1938E+00
 2155    3.6111E+00    2.4019E+01    5.0000E+01   -3.0679E+00    8.9028E+00    7.7805E-02
 2156    7.1108E+00    3.4436E+01    5.0000E+01   -5.6240E+00   -1.3644E+01    2.0788E+00
 2157   -2.5898E+00    3.7013E+01    5.0000E+01   -2.1002E+01   -4.8605E+00    4.1604E+00
 2158   -1.7468E-01    3.5987E+01    5.0000E+01   -5.2906E+00   -1.9948E+01    3.7976E+00
 2159    2.1567E+01   -2.6269E+01    5.0000E+01   -2.4548E+00    3.6382E+00   -4.4896E-01
 2160    8.5377E+00   -2.8571E+01    5.0000E+01   -5.5394E+00   -8.3084E+00    5.8674E-01
 2161    6.9365E+00   -3.0352E+01    5.0000E+01   -1.1703E+01    1.3201E+00    1.0770E+00
 2162    7.1921E-01   -3.1529E+01    5.0000E+01   -8.8883E+00    1.1896E+01    1.8172E+00
 2163    2.0888E-01   -3.5831E+01    5.0000E+01   -7.4157E+00   -1.8980E+01    3.6901E+00
 2164    4.0480E+00   -3.4052E+01    5.0000E+01   -6.7923E+00    1.5069E+01    2.4216E+00
 2165    2.3725E-01    1.0222E+01    5.0000E+01    4.1580E+00    5.1561E+00   -1.9335E+00
 2166    5.7573E-01    3.3414E+01    5.0000E+01   -1.6629E+01   -3.3170E+00    2.4451E+00
 2167    1.0736E+01   -2.9181E+01    5.0000E+01   -9.1233E+00    1.3080E+00    5.0019E-01
 2168   -2.0573E-01   -2.9308E+01    5.0000E+01   -1.2789E+01   -1.8202E+00    1.1615E+00
 2169    1.4786E+01   -2.9468E+01    5.0000E+01   -7.2364E+00   -8.1209E-01    1.3905E-01
 2170    7.9256E+00   -8.0804E+00    5.0000E+01    2.5027E+00    4.2622E-01   -5.1346E-01
 2171    1.8223E+01   -3.3841E+01    5.0000E+01   -2.6867E+00    5.3168E+00    2.2415E-02
 2172    1.7428E+01   -2.9231E+01    5.0000E+01   -4.1223E+00    4.4091E+00   -9.7033E-02
 2173    1.2468E+00   -2.7360E+01    5.0000E+01   -6.4730E+00    9.4055E+00    7.3905E-01
 2174    3.0936E+00   -3.1870E+01    5.0000E+01   -1.4674E+01    8.1312E-02    1.8149E+00
 2175   -4.3177E+00   -6.3172E+00    5.0000E+01    1.2991E+01   -1.5426E+01   -7.2155E+00
 2176   -5.1412E+00   -9.0594E+00    5.0000E+01    8.2042E+00    8.6946E+00   -4.9359E+00
 2177   -6.2937E+00   -4.2863E+00    5.0000E+01    7.3629E+00   -1.8009E+01    5.9910E+00
 2178   -2.7673E+00   -7.5981E-01    5.0000E+01    1.3644E+01   -2.4797E+01    1.3214E+00
 2179    6.2932E+00    4.2865E+00    5.0000E+01    8.8443E+00   -1.9920E+01    5.9979E+00
 2180    2.7667E+00    7.5867E-01    5.0000E+01    1.4540E+01   -2.5132E+01    1.9179E+00
 2181    4.2877E+00    6.2913E+00    5.0000E+01    1.3643E+01   -1.8006E+01   -7.1462E+00
 2182    5.0212E+00    9.0244E+00    5.0000E+01    8.6862E+00    8.7559E+00   -4.5308E+00
 2183   -1.4504E+01    1.1121E+01    5.0000E+01    1.1668E+00   -2.7813E+00   -4.7420E-01
 2184   -5.5255E+00   -1.5105E+00    5.0000E+01    1.0251E+01   -3.4635E+00    1.5011E+00
 2185    1.9993E+00   -2.0237E+00    5.0000E+01    1.2403E+01    9.1194E-02   -1.3413E-01
 2186    3.9853E+00   -4.0538E+00    5.0000E+01    2.5564E+00   -3.7416E+00   -4.3154E-01
 2187   -7.6740E-01   -2.7824E+00    5.0000E+01    1.5360E+01   -2.3930E+01   -2.5330E+00
 2188    4.5061E+00   -1.1949E+01    5.0000E+01    3.6996E+00    2.6903E+00   -9.1625E-01
 2189   -5.0008E-01    7.5015E+00    5.0000E+01    5.7283E+00   -2.0855E+00   -2.0609E+00
 2190   -3.2495E+00    6.7434E+00    5.0000E+01   -9.3030E-03   -4.0657E+00   -1.2067E+00
 2191   -3.3052E+00   -3.2965E+01    5.0000E+01   -2.2978E+00   -1.5598E+01    2.1869E+00
 2192   -7.8045E-01   -3.3428E+01    5.0000E+01   -1.6645E+01   -3.2718E+00    2.4500E+00
 2193    1.2767E+01   -2.7725E+01    5.0000E+01   -3.9635E+00   -6.6221E+00    1.6394E-01
 2194    2.1235E+01   -2.1601E+01    5.0000E+01   -8.6141E-01   -3.9784E+00   -5.0412E-01
 2195    3.6531E+00   -2.7662E+01    5.0000E+01   -1.1194E+01    1.3097E-02    7.3648E-01
 2196    7.7536E+00   -2.6200E+01    5.0000E+01   -9.0659E+00    7.0659E-01    3.1565E-01
 2197    1.2376E+01   -2.5201E+01    5.0000E+01   -6.9304E+00    1.1439E+00   -2.5863E-02
 2198   -4.1859E-01   -1.0465E+01    5.0000E+01    3.9178E+00    5.3947E+00   -1.8804E+00
 2199   -2.0313E+01   -1.0486E+01    5.0000E+01   -3.6779E+00   -2.2911E-01   -3.1504E-01
 2200   -9.0305E+00   -5.0128E+00    5.0000E+01   -1.0468E+01   -2.6482E+00    3.7586E+00
 2201    1.7091E+01    7.1791E+00    5.0000E+01   -4.2290E+00   -8.3767E-01   -8.9536E-03
 2202    9.0217E+00    5.0141E+00    5.0000E+01   -1.0998E+01   -2.8147E+00    3.4313E+00
 2203   -9.8044E+00   -7.7343E+00    5.0000E+01   -5.5179E+00    1.3993E+00    1.5712E+00
 2204   -3.3730E+00   -2.7049E+01    5.0000E+01   -1.1033E+01   -2.9278E-01    5.9556E-01
 2205    9.7610E+00    7.7547E+00    5.0000E+01   -5.6684E+00    1.4988E+00    1.4292E+00
 2206    5.0724E+00    1.9182E+01    5.0000E+01    7.4666E+00   -1.3859E+00   -6.4101E-01
 2207   -1.7137E+01    1.0384E+01    5.0000E+01   -2.4377E+00   -1.9810E+00   -4.4536E-01
 2208   -7.5079E+00    5.0695E-01    5.0000E+01   -7.3207E-01   -5.0140E+00    6.5188E-01
 2209    1.6961E+01   -1.0479E+01    5.0000E+01   -2.3507E+00   -2.0811E+00   -4.2074E-01
 2210    7.5023E+00   -5.1171E-01    5.0000E+01   -7.1849E-01   -5.1650E+00    9.0878E-01
 2211    4.4255E-01   -7.6391E+00    5.0000E+01    5.6883E+00   -1.8011E+00   -1.8350E+00
 2212   -3.2342E+00   -1.1132E+01    5.0000E+01    8.3641E+00   -8.5447E-01   -2.3931E+00
 2213    2.9843E+00    1.0976E+01    5.0000E+01    8.2777E+00   -1.4659E+00   -2.3203E+00
 2214   -7.9632E+00    7.9707E+00    5.0000E+01    2.4872E+00    4.6423E-01   -5.9563E-01
 2215    9.2138E+00   -1.2525E+01    5.0000E+01    3.1633E+00    1.5625E+00   -6.0118E-01
 2216    6.7307E+00   -3.2927E+00    5.0000E+01    3.1495E+00   -1.3621E+00    4.8604E-02
 2217   -5.2400E+00    8.7190E+00    5.0000E+01    3.0575E+00   -1.4639E+00   -9.2909E-01
 2218   -6.7470E+00    3.2554E+00    5.0000E+01    3.1225E+00   -1.2852E+00   -1.6331E-01
 2219   -2.3755E+00   -2.9038E+01    5.0000E+01   -9.0896E+00    8.6215E+00    1.0990E+00
 2220    1.6726E+00   -2.2987E+01    5.0000E+01   -4.7389E+00    7.6332E+00   -8.8685E-03
 2221    9.5612E+00   -2.4287E+01    5.0000E+01   -4.3472E+00   -6.2724E+00    2.4920E-02
 2222    1.7163E+01   -2.3750E+01    5.0000E+01   -7.4792E-03   -5.1805E+00   -2.8407E-01
