 *************************************************************************
 ************		    DDM3D_qua_part1		        **********
 ************	    developed by Wong and Cui (2021)            **********
 ************	       DDFS3D (version 1.0), 31-5-2021		**********
 *************************************************************************
 Title: Penny shape crack(section 3.1 of the companion paper)to verify the quadrilateral element                                  
 Modulus=  4.0000E+04  Poisson ratio=    0.2500  KS=  0.0000E+00  KN=  0.0000E+00
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      1038
 Number of nodes   :      1091
 Times of iteration:        59
 Computing time    :      9.62 s
 Coordinates of center of gravity and displacement discontinuities of each element:
  No.	     Gx            Gy            Gz            Dx            Dy           Dz 
  504    8.6922E-01    4.4225E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.6469E-05
  505    7.5466E-01    4.7536E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.8456E-05
  506    7.9805E-01    4.8276E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.3357E-05
  507    8.4149E-01    4.9582E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.5969E-05
  508    7.3099E-01    5.2527E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.7394E-05
  509    7.7111E-01    5.3316E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.2520E-05
  510    8.1099E-01    5.4710E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.5408E-05
  511    7.0610E-01    5.7255E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.6188E-05
  512    7.4242E-01    5.8076E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.1590E-05
  513    7.7815E-01    5.9563E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.4796E-05
  514    6.8232E-01    6.1502E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.4840E-05
  515    7.1286E-01    6.2448E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.0616E-05
  516    7.4347E-01    6.4086E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.4186E-05
  517    6.6086E-01    6.5031E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.3536E-05
  518    6.8242E-01    6.6292E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.9860E-05
  519    7.0718E-01    6.8222E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.3771E-05
  520   -7.2114E-01   -6.6274E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.5055E-05
  521   -6.8162E-01   -7.0234E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.5315E-05
  522   -6.3933E-01   -7.3954E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.5722E-05
  523   -5.9443E-01   -7.7438E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.6192E-05
  524   -5.4720E-01   -8.0671E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.6676E-05
  525   -4.9789E-01   -8.3635E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.7146E-05
  526   -4.4675E-01   -8.6318E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.7581E-05
  527   -3.9398E-01   -8.8713E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.7966E-05
  528   -3.3910E-01   -9.0843E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.8275E-05
  529   -6.9616E-01   -6.3336E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.1910E-05
  530   -6.5883E-01   -6.6880E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.2345E-05
  531   -6.1799E-01   -7.0187E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.2992E-05
  532   -5.7423E-01   -7.3274E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.3714E-05
  533   -5.2811E-01   -7.6125E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.4441E-05
  534   -4.8006E-01   -7.8724E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.5137E-05
  535   -4.3044E-01   -8.1065E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.5776E-05
  536   -3.7940E-01   -8.3152E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.6341E-05
  537   -3.2637E-01   -8.5044E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.6792E-05
  538   -6.7583E-01   -6.0579E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.6419E-05
  539   -6.4143E-01   -6.3536E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.7073E-05
  540   -6.0223E-01   -6.6340E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.7972E-05
  541   -5.5946E-01   -6.9005E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.8925E-05
  542   -5.1412E-01   -7.1488E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.9852E-05
  543   -4.6693E-01   -7.3753E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.0723E-05
  544   -4.1828E-01   -7.5790E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.1515E-05
  545   -3.6827E-01   -7.7612E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2213E-05
  546   -3.1667E-01   -7.9285E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2771E-05
  547   -6.6141E-01   -5.8120E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.9504E-05
  548   -6.3022E-01   -6.0182E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.0532E-05
  549   -5.9197E-01   -6.2406E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.1739E-05
  550   -5.4934E-01   -6.4665E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2923E-05
  551   -5.0403E-01   -6.6820E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.4031E-05
  552   -4.5700E-01   -6.8789E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.5052E-05
  553   -4.0869E-01   -7.0549E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.5974E-05
  554   -3.5922E-01   -7.2119E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.6784E-05
  555   -3.0848E-01   -7.3557E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7448E-05
  556   -3.0138E-01   -6.7805E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.1310E-05
  557   -2.9522E-01   -6.1992E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4576E-05
  558   -2.8951E-01   -5.6146E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7368E-05
  559   -2.8395E-01   -5.0274E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9765E-05
  560   -2.7837E-01   -4.4385E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.1820E-05
  561   -2.7270E-01   -3.8483E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.3571E-05
  562   -2.6688E-01   -3.2572E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.5043E-05
  563   -2.6091E-01   -2.6656E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.6257E-05
  564   -2.5477E-01   -2.0736E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.7229E-05
  565   -2.4859E-01   -1.4813E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.7967E-05
  566   -2.4316E-01   -8.8896E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.8471E-05
  567   -2.3920E-01   -2.9647E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.8736E-05
  568   -3.5211E-01   -6.6580E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0555E-05
  569   -3.4682E-01   -6.0919E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3750E-05
  570   -3.4239E-01   -5.5204E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.6483E-05
  571   -3.3829E-01   -4.9449E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8832E-05
  572   -3.3415E-01   -4.3667E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.0850E-05
  573   -3.2976E-01   -3.7865E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.2574E-05
  574   -3.2503E-01   -3.2052E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.4030E-05
  575   -3.1992E-01   -2.6230E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.5237E-05
  576   -3.1442E-01   -2.0403E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.6209E-05
  577   -3.0869E-01   -1.4574E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.6954E-05
  578   -3.0364E-01   -8.7438E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.7464E-05
  579   -3.0007E-01   -2.9137E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.7734E-05
  580   -4.0180E-01   -6.5232E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9646E-05
  581   -3.9755E-01   -5.9746E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2752E-05
  582   -3.9457E-01   -5.4181E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5408E-05
  583   -3.9207E-01   -4.8558E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7694E-05
  584   -3.8949E-01   -4.2896E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9662E-05
  585   -3.8654E-01   -3.7205E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.1349E-05
  586   -3.8303E-01   -3.1497E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.2780E-05
  587   -3.7892E-01   -2.5777E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.3974E-05
  588   -3.7418E-01   -2.0050E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.4941E-05
  589   -3.6897E-01   -1.4320E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.5690E-05
  590   -3.6419E-01   -8.5893E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.6208E-05
  591   -3.6053E-01   -2.8595E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.6488E-05
  592   -4.5053E-01   -6.3711E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8603E-05
  593   -4.4746E-01   -5.8421E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.1598E-05
  594   -4.4604E-01   -5.3027E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4156E-05
  595   -4.4524E-01   -4.7554E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.6358E-05
  596   -4.4434E-01   -4.2027E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8259E-05
  597   -4.4291E-01   -3.6463E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9894E-05
  598   -4.4074E-01   -3.0874E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.1289E-05
  599   -4.3772E-01   -2.5269E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.2458E-05
  600   -4.3385E-01   -1.9655E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.3415E-05
  601   -4.2926E-01   -1.4037E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.4162E-05
  602   -4.2483E-01   -8.4183E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.4687E-05
  603   -4.2133E-01   -2.8002E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.4974E-05
  604   -4.9819E-01   -6.1998E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7439E-05
  605   -4.9641E-01   -5.6930E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0295E-05
  606   -4.9664E-01   -5.1729E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2728E-05
  607   -4.9764E-01   -4.6427E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4822E-05
  608   -4.9851E-01   -4.1054E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.6634E-05
  609   -4.9872E-01   -3.5632E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8200E-05
  610   -4.9798E-01   -3.0178E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9543E-05
  611   -4.9616E-01   -2.4704E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.0677E-05
  612   -4.9325E-01   -1.9217E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.1613E-05
  613   -4.8938E-01   -1.3725E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.2353E-05
  614   -4.8545E-01   -8.2309E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.2878E-05
  615   -4.8227E-01   -2.7364E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.3170E-05
  616   -5.4430E-01   -6.0133E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.6149E-05
  617   -5.4393E-01   -5.5330E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8831E-05
  618   -5.4596E-01   -5.0352E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.1107E-05
  619   -5.4891E-01   -4.5241E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3067E-05
  620   -5.5169E-01   -4.0035E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4768E-05
  621   -5.5367E-01   -3.4766E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.6245E-05
  622   -5.5450E-01   -2.9456E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7520E-05
  623   -5.5401E-01   -2.4118E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8607E-05
  624   -5.5219E-01   -1.8766E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9513E-05
  625   -5.4922E-01   -1.3406E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.0237E-05
  626   -5.4590E-01   -8.0419E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.0757E-05
  627   -5.4295E-01   -2.6745E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.1053E-05
  628   -5.8783E-01   -5.8253E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.4724E-05
  629   -5.8908E-01   -5.3785E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7178E-05
  630   -5.9320E-01   -4.9065E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9257E-05
  631   -5.9838E-01   -4.4154E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.1053E-05
  632   -6.0334E-01   -3.9114E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2620E-05
  633   -6.0732E-01   -3.3990E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3992E-05
  634   -6.0993E-01   -2.8813E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5186E-05
  635   -6.1098E-01   -2.3602E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.6214E-05
  636   -6.1047E-01   -1.8370E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7079E-05
  637   -6.0860E-01   -1.3128E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7779E-05
  638   -6.0617E-01   -7.8791E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.8286E-05
  639   -6.0395E-01   -2.6214E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.8573E-05
  640   -6.2690E-01   -5.6595E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3161E-05
  641   -6.3047E-01   -5.2561E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.5292E-05
  642   -6.3736E-01   -4.8119E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7117E-05
  643   -6.4531E-01   -4.3392E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8719E-05
  644   -6.5287E-01   -3.8486E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0135E-05
  645   -6.5922E-01   -3.3472E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.1387E-05
  646   -6.6392E-01   -2.8390E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2488E-05
  647   -6.6683E-01   -2.3266E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3446E-05
  648   -6.6792E-01   -1.8116E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4262E-05
  649   -6.6746E-01   -1.2950E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4926E-05
  650   -6.6621E-01   -7.7728E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.5408E-05
  651   -6.6493E-01   -2.5853E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.5675E-05
  652   -6.5892E-01   -5.5440E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.1497E-05
  653   -6.6719E-01   -5.1908E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3103E-05
  654   -6.7840E-01   -4.7676E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.4604E-05
  655   -6.9012E-01   -4.3052E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.5981E-05
  656   -7.0096E-01   -3.8209E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7226E-05
  657   -7.1013E-01   -3.3246E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8342E-05
  658   -7.1729E-01   -2.8209E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9337E-05
  659   -7.2232E-01   -2.3123E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0212E-05
  660   -7.2528E-01   -1.8004E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0965E-05
  661   -7.2641E-01   -1.2865E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.1584E-05
  662   -7.2628E-01   -7.7149E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.2038E-05
  663   -7.2555E-01   -2.5578E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.2295E-05
  664   -7.8587E-01   -2.5697E-02    0.0000E+00    0.0000E+00    0.0000E+00   -3.8301E-05
  665   -8.4571E-01   -2.6527E-02    0.0000E+00    0.0000E+00    0.0000E+00   -3.3491E-05
  666   -9.0600E-01   -2.7777E-02    0.0000E+00    0.0000E+00    0.0000E+00   -2.7379E-05
  667   -9.6773E-01   -2.9231E-02    0.0000E+00    0.0000E+00    0.0000E+00   -1.8685E-05
  668   -7.8585E-01   -7.7769E-02    0.0000E+00    0.0000E+00    0.0000E+00   -3.8059E-05
  669   -8.4466E-01   -8.0107E-02    0.0000E+00    0.0000E+00    0.0000E+00   -3.3280E-05
  670   -9.0381E-01   -8.3587E-02    0.0000E+00    0.0000E+00    0.0000E+00   -2.7215E-05
  671   -9.6453E-01   -8.7911E-02    0.0000E+00    0.0000E+00    0.0000E+00   -1.8581E-05
  672   -7.8465E-01   -1.2979E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7639E-05
  673   -8.4175E-01   -1.3361E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2915E-05
  674   -8.9914E-01   -1.3926E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.6920E-05
  675   -9.5813E-01   -1.4632E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.8382E-05
  676   -7.8168E-01   -1.8166E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7077E-05
  677   -8.3662E-01   -1.8687E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2425E-05
  678   -8.9176E-01   -1.9459E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.6521E-05
  679   -9.4845E-01   -2.0421E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.8109E-05
  680   -7.7656E-01   -2.3327E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.6398E-05
  681   -8.2902E-01   -2.3976E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.1834E-05
  682   -8.8153E-01   -2.4937E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.6039E-05
  683   -9.3548E-01   -2.6134E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.7778E-05
  684   -7.6908E-01   -2.8446E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.5617E-05
  685   -8.1878E-01   -2.9210E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.1157E-05
  686   -8.6835E-01   -3.0341E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.5488E-05
  687   -9.1924E-01   -3.1749E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.7400E-05
  688   -7.5916E-01   -3.3509E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.4741E-05
  689   -8.0584E-01   -3.4371E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.0405E-05
  690   -8.5222E-01   -3.5654E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.4880E-05
  691   -8.9978E-01   -3.7246E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.6985E-05
  692   -7.4683E-01   -3.8492E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3772E-05
  693   -7.9020E-01   -3.9439E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.9585E-05
  694   -8.3314E-01   -4.0852E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.4224E-05
  695   -8.7719E-01   -4.2605E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.6542E-05
  696   -7.3231E-01   -4.3348E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2713E-05
  697   -7.7197E-01   -4.4368E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.8708E-05
  698   -8.1119E-01   -4.5900E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.3537E-05
  699   -8.5155E-01   -4.7799E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.6085E-05
  700   -7.1615E-01   -4.7975E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.1581E-05
  701   -7.5143E-01   -4.9075E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.7807E-05
  702   -7.8654E-01   -5.0738E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.2856E-05
  703   -8.2304E-01   -5.2791E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.5641E-05
  704   -6.9922E-01   -5.2186E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.0438E-05
  705   -7.2890E-01   -5.3432E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.6968E-05
  706   -7.5934E-01   -5.5290E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.2258E-05
  707   -7.9187E-01   -5.7539E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.5266E-05
  708   -6.8277E-01   -5.5651E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.9482E-05
  709   -7.0442E-01   -5.7280E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.6386E-05
  710   -7.2949E-01   -5.9492E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.1882E-05
  711   -7.5792E-01   -6.2038E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.5041E-05
  712    7.9691E-01   -2.9033E-02    0.0000E+00    0.0000E+00    0.0000E+00   -3.7493E-05
  713    7.4031E-01   -2.9237E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.1409E-05
  714    6.8353E-01   -2.9775E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.4739E-05
  715    6.2654E-01   -3.0428E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.7608E-05
  716    5.6934E-01   -3.1064E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.0091E-05
  717    5.1199E-01   -3.1624E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.2241E-05
  718    4.5452E-01   -3.2089E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.4095E-05
  719    3.9696E-01   -3.2450E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.5679E-05
  720    3.3933E-01   -3.2701E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.7014E-05
  721    2.8165E-01   -3.2840E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.8117E-05
  722    2.2396E-01   -3.2863E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.8999E-05
  723    1.6630E-01   -3.2769E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.9669E-05
  724    1.0874E-01   -3.2556E-02    0.0000E+00    0.0000E+00    0.0000E+00   -6.0134E-05
  725    5.1358E-02   -3.2225E-02    0.0000E+00    0.0000E+00    0.0000E+00   -6.0399E-05
  726   -5.9207E-03   -3.1784E-02    0.0000E+00    0.0000E+00    0.0000E+00   -6.0470E-05
  727   -6.3361E-02   -3.1257E-02    0.0000E+00    0.0000E+00    0.0000E+00   -6.0345E-05
  728   -1.2124E-01   -3.0697E-02    0.0000E+00    0.0000E+00    0.0000E+00   -6.0022E-05
  729   -1.7939E-01   -3.0155E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.9493E-05
  730    7.9477E-01   -8.6841E-02    0.0000E+00    0.0000E+00    0.0000E+00   -3.7326E-05
  731    7.3856E-01   -8.7502E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.1221E-05
  732    6.8201E-01   -8.8939E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.4539E-05
  733    6.2512E-01   -9.0727E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.7399E-05
  734    5.6794E-01   -9.2554E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.9876E-05
  735    5.1054E-01   -9.4230E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.2022E-05
  736    4.5296E-01   -9.5650E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.3873E-05
  737    3.9524E-01   -9.6762E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.5456E-05
  738    3.3742E-01   -9.7543E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.6790E-05
  739    2.7953E-01   -9.7984E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.7892E-05
  740    2.2160E-01   -9.8081E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.8773E-05
  741    1.6367E-01   -9.7837E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.9442E-05
  742    1.0582E-01   -9.7251E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.9905E-05
  743    4.8071E-02   -9.6335E-02    0.0000E+00    0.0000E+00    0.0000E+00   -6.0168E-05
  744   -9.6294E-03   -9.5107E-02    0.0000E+00    0.0000E+00    0.0000E+00   -6.0234E-05
  745   -6.7391E-02   -9.3620E-02    0.0000E+00    0.0000E+00    0.0000E+00   -6.0104E-05
  746   -1.2555E-01   -9.2002E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.9773E-05
  747   -1.8385E-01   -9.0400E-02    0.0000E+00    0.0000E+00    0.0000E+00   -5.9234E-05
  748    7.9053E-01   -1.4442E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.6996E-05
  749    7.3484E-01   -1.4564E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0861E-05
  750    6.7865E-01   -1.4803E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4153E-05
  751    6.2197E-01   -1.5096E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.6993E-05
  752    5.6488E-01   -1.5398E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9454E-05
  753    5.0747E-01   -1.5676E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.1588E-05
  754    4.4980E-01   -1.5913E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.3430E-05
  755    3.9193E-01   -1.6099E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.5007E-05
  756    3.3392E-01   -1.6230E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.6336E-05
