 *************************************************************************
 ************		    FSM3D_qua_part2		        **********
 ************	    developed by Wong and Cui (2021)            **********
 ************	       DDFS3D (version 1.0), 31-5-2021		**********
 *************************************************************************
 Title: Intact Brazilian disk(section 3.2 of the companion paper)to verify the quadrilateral element                                     
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  0.0000E+00
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      1857
 Number of nodes   :      1859
 Computing time    :    173.44 s
Stresses and displacments at the controid of each element in the respective local coor
  No.	    Szx            Szy          Szz            Ux            Uy           Uz 
  191    2.4955E-10   -3.2701E-11   -1.7070E-09   -5.3683E-07    4.3882E-06    1.3051E-05
  192    5.0381E-10    9.5515E-11    2.2244E-09   -2.4280E-07    4.3150E-06    1.3027E-05
  193    2.0891E-10    1.3669E-10    2.5991E-09   -8.5862E-08    4.2228E-06    1.2834E-05
  194   -1.6292E-10   -1.6079E-10    2.8606E-10    6.7456E-09    4.1481E-06    1.2671E-05
  195   -1.2264E-10   -1.0104E-10   -1.5659E-10    6.8135E-08    4.1101E-06    1.2583E-05
  196    2.6952E-11   -8.6855E-11   -9.8979E-13    1.1993E-07    4.1175E-06    1.2583E-05
  197   -8.8252E-11   -3.3121E-10    1.8460E-09    1.8125E-07    4.1704E-06    1.2671E-05
  198   -1.6873E-10   -4.0966E-10   -5.1624E-10    2.7378E-07    4.2604E-06    1.2834E-05
  199   -1.2385E-10   -1.4959E-11   -5.7994E-10    4.3078E-07    4.3684E-06    1.3027E-05
  200    1.2396E-10    1.2906E-10    2.1264E-09    7.2517E-07    4.4567E-06    1.3051E-05
  201   -2.0035E-10    1.9265E-10   -2.1019E-09   -5.5281E-07    3.1662E-06    1.3919E-05
  202    3.9989E-10   -1.6764E-10   -2.8861E-10   -2.5425E-07    3.1205E-06    1.3921E-05
  203   -9.7318E-11   -1.5002E-10    1.9562E-09   -9.4526E-08    3.0601E-06    1.3742E-05
  204   -1.8105E-10   -2.2105E-10    4.1805E-10   -7.1400E-10    3.0110E-06    1.3587E-05
  205   -1.3215E-10    4.2561E-12    1.7065E-10    6.0554E-08    2.9869E-06    1.3503E-05
  206   -6.6133E-11   -6.3012E-11   -2.3843E-09    1.1174E-07    2.9943E-06    1.3504E-05
  207   -1.3160E-10    6.1919E-11   -1.0800E-09    1.7309E-07    3.0333E-06    1.3590E-05
  208   -7.9158E-11   -2.8079E-11   -1.6112E-09    2.6713E-07    3.0976E-06    1.3746E-05
  209    3.5888E-10    5.3075E-11   -6.9457E-10    4.2740E-07    3.1735E-06    1.3927E-05
  210    1.5522E-10   -3.7223E-11    1.5526E-10    7.2704E-07    3.2339E-06    1.3925E-05
  211   -1.1229E-10   -6.5648E-11    1.0562E-09   -5.6737E-07    1.8913E-06    1.4493E-05
  212    9.2327E-11   -2.0443E-10   -1.1943E-10   -2.6587E-07    1.8683E-06    1.4513E-05
  213   -7.5838E-11   -3.0822E-10    1.1636E-09   -1.0413E-07    1.8363E-06    1.4343E-05
  214   -8.0997E-11   -1.1626E-10    3.5915E-10   -9.1153E-09    1.8105E-06    1.4195E-05
  215    1.2028E-11   -3.1797E-11    3.6098E-10    5.2669E-08    1.7993E-06    1.4114E-05
  216   -1.0798E-11    2.4337E-10    2.5307E-09    1.0413E-07    1.8065E-06    1.4116E-05
  217   -2.4994E-10    1.5961E-10    1.4375E-09    1.6612E-07    1.8324E-06    1.4200E-05
  218   -9.0150E-11    2.0033E-10   -1.8584E-09    2.6162E-07    1.8731E-06    1.4352E-05
  219    2.7204E-10    1.4167E-10    2.2918E-10    4.2428E-07    1.9203E-06    1.4524E-05
  220    1.2168E-10   -6.6868E-11    6.3650E-10    7.2740E-07    1.9576E-06    1.4506E-05
  221    1.8839E-10   -2.1727E-10    1.4600E-09   -5.7877E-07    5.8493E-07    1.4776E-05
  222   -2.7162E-10   -3.9141E-11   -2.0531E-09   -2.7585E-07    5.8182E-07    1.4805E-05
  223    3.3973E-10   -1.1909E-10   -1.5750E-09   -1.1305E-07    5.7603E-07    1.4641E-05
  224   -5.5990E-12    9.8371E-13    3.0705E-10   -1.7313E-08    5.7219E-07    1.4496E-05
  225    5.5794E-11   -1.7271E-11   -1.2567E-09    4.4912E-08    5.7309E-07    1.4417E-05
