 *************************************************************************
 ************		    FSM3D_tri_part1		        **********
 ************	      Algorithm developed by                    **********
 ************	  Kuriyama et al.(1995) and Wong & Cui (2021)   **********
 ************	   Codes developed by Wong & Cui (2021)	        **********
 ************	       DDFS3D (version 1.0), 31-5-2021		**********
 *************************************************************************
 Title: Intact Brazilian disk(section S3-2 of the companion paper)to verify the triangular element                                  
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  0.0000E+00
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      3504
 Number of nodes   :      1754
 Times of iteration:       239
 Computing time    :    321.10 s
 Coordinates of center of gravity and fictitous stresses of each element:
  No.	     Gx            Gy            Gz            Px            Py           Pz 
 1820    4.3088E+01    7.8211E+00    5.0000E+01    7.8898E-03   -4.4341E-03   -3.4460E-03
 1821    1.5094E+01   -4.2377E+01    5.0000E+01   -1.7264E-02    6.6721E-03    3.1651E-03
 1822    1.8751E+01   -3.7390E+01    5.0000E+01   -1.1585E-02    8.7068E-03   -5.4806E-04
 1823    4.3459E+01   -6.2915E+00    5.0000E+01   -7.4976E-04    9.2370E-03   -3.5448E-03
 1824    4.3815E+01   -2.6711E+00    5.0000E+01    8.6036E-03   -3.6082E-03   -3.5263E-03
 1825   -1.3501E+01    3.7896E+01    5.0000E+01   -2.0940E-02   -1.5760E-02    2.2378E-03
 1826   -2.4889E+01    3.7608E+01    5.0000E+01   -2.7236E-03    5.4093E-03   -2.3153E-03
 1827   -1.0087E+01    3.9110E+01    5.0000E+01   -1.0037E-02    3.7436E-02    5.8836E-03
 1828   -1.8557E+01    4.1046E+01    5.0000E+01   -1.0338E-02    5.5942E-03    3.9685E-04
 1829   -1.1418E+01    4.3460E+01    5.0000E+01   -2.9699E-02    9.0419E-03    8.1730E-03
 1830   -8.6915E+00    4.0590E+01    5.0000E+01   -4.6837E-02    6.2021E-03    9.4957E-03
 1831   -1.5067E+01    4.2367E+01    5.0000E+01   -1.7266E-02    6.8885E-03    3.1744E-03
 1832   -1.8868E+01    3.7329E+01    5.0000E+01   -1.1684E-02    8.2647E-03   -5.9628E-04
 1833   -9.2247E+00    4.2699E+01    5.0000E+01   -2.8987E-02   -3.4518E-02    1.0868E-02
 1834   -1.2884E+01    4.1810E+01    5.0000E+01   -5.6173E-03    2.6221E-02    4.7700E-03
 1835   -2.1818E+01    3.9463E+01    5.0000E+01   -5.8561E-03    5.3757E-03   -1.2662E-03
 1836   -2.2622E+01    3.3969E+01    5.0000E+01    3.6483E-03    9.9492E-03   -1.8697E-03
 1837   -3.4335E+01   -2.9235E+01    5.0000E+01    5.9401E-03    8.2367E-04   -3.5686E-03
 1838   -2.8732E+01   -2.9319E+01    5.0000E+01    1.9382E-03   -6.5684E-03   -2.5464E-03
 1839    3.4397E+01    2.9246E+01    5.0000E+01    5.9325E-03    9.2239E-04   -3.5808E-03
 1840    2.9070E+01    2.8922E+01    5.0000E+01    7.5714E-04   -6.7861E-03   -2.5424E-03
 1841   -1.1346E+01   -3.5894E+01    5.0000E+01    2.0815E-02   -2.2081E-02    2.8777E-03
 1842    2.2693E-01   -4.4062E+01    5.0000E+01   -1.4422E-01   -3.2242E-02    4.5264E-02
 1843    1.0150E+01    3.9443E+01    5.0000E+01    2.5384E-02   -2.8164E-02    6.0252E-03
 1844   -8.1985E-02    4.4040E+01    5.0000E+01   -1.4519E-01   -2.5420E-02    4.5022E-02
 1845    2.5129E+01    2.9715E+01    5.0000E+01    6.9356E-03   -5.0722E-03   -2.1357E-03
 1846    2.6342E+01    3.2939E+01    5.0000E+01    4.9475E-03   -4.5969E-03   -2.3640E-03
 1847   -2.5493E+01   -3.0020E+01    5.0000E+01    4.9067E-03   -6.7085E-03   -2.2410E-03
 1848   -2.6431E+01   -3.3102E+01    5.0000E+01    4.7197E-03   -4.6435E-03   -2.3916E-03
 1849    2.9026E+01    2.5457E+01    5.0000E+01    7.4214E-03   -1.1096E-03   -2.3721E-03
 1850    2.8589E+01    3.0701E+01    5.0000E+01    5.5316E-03   -3.3373E-03   -2.5955E-03
 1851   -2.9228E+01   -2.1903E+01    5.0000E+01    5.7909E-03    5.1690E-03   -2.2329E-03
 1852   -2.8581E+01   -3.1170E+01    5.0000E+01    5.9610E-03   -2.0234E-03   -2.6176E-03
 1853    2.1132E+01    3.6588E+01    5.0000E+01    2.7400E-03   -9.7175E-03   -1.2511E-03
 1854    2.0531E+01    3.3191E+01    5.0000E+01    5.9899E-03   -1.0612E-02   -1.3857E-03
 1855   -2.1080E+01   -3.6531E+01    5.0000E+01    2.6966E-03   -9.8468E-03   -1.2469E-03
 1856   -2.0362E+01   -3.2962E+01    5.0000E+01    5.5418E-03   -1.1125E-02   -1.3990E-03
 1857    1.8238E+01    3.7930E+01    5.0000E+01   -2.0242E-04   -1.4036E-02   -1.5739E-04
 1858    2.1395E+01    3.1019E+01    5.0000E+01    1.1424E-02   -8.3222E-04   -1.5033E-03
 1859   -1.8134E+01   -3.7912E+01    5.0000E+01    2.0811E-04   -1.4254E-02   -1.3296E-04
 1860   -2.1527E+01   -3.0748E+01    5.0000E+01    1.1079E-02   -2.3867E-03   -1.5233E-03
 1861    1.5327E+01    3.9339E+01    5.0000E+01   -2.2090E-03   -1.9677E-02    1.6174E-03
 1862    1.5400E+01    3.5855E+01    5.0000E+01    2.6598E-03   -2.0252E-02    4.9438E-04
 1863   -1.5230E+01   -3.9386E+01    5.0000E+01   -1.2697E-03   -2.0007E-02    1.6834E-03
 1864   -1.5100E+01   -3.5970E+01    5.0000E+01    4.5727E-03   -2.0591E-02    6.3038E-04
 1865    8.5307E+00    4.0980E+01    5.0000E+01   -1.7210E-02   -4.4521E-02    1.0167E-02
 1866    1.6651E+01    3.3856E+01    5.0000E+01    1.6044E-02   -7.5647E-03   -1.1770E-04
 1867   -8.4233E+00   -4.1081E+01    5.0000E+01   -1.6007E-02   -4.5831E-02    1.0476E-02
 1868   -1.6263E+01   -3.3780E+01    5.0000E+01    1.7359E-02   -6.0307E-03    3.8946E-05
 1869    4.7495E+00    4.1965E+01    5.0000E+01   -3.1732E-02   -7.2880E-02    2.0607E-02
 1870    9.7401E+00    3.7220E+01    5.0000E+01   -1.4808E-02   -3.3797E-02    4.8915E-03
 1871   -1.0002E+01   -3.9584E+01    5.0000E+01    2.5821E-02   -2.8844E-02    6.2889E-03
 1872   -9.5203E+00   -3.7456E+01    5.0000E+01   -1.3694E-02   -3.5496E-02    5.2391E-03
 1873    5.9472E+00    3.8185E+01    5.0000E+01   -2.8575E-02   -4.5698E-02    9.8783E-03
 1874    1.1669E+01    3.5616E+01    5.0000E+01    1.9610E-02   -2.1622E-02    2.5771E-03
 1875   -4.6045E+00   -4.2006E+01    5.0000E+01   -3.1200E-02   -7.4829E-02    2.1127E-02
 1876    3.7811E+00   -3.7982E+01    5.0000E+01    6.0029E-02   -1.3621E-02    1.1354E-02
 1877    3.4859E+01    2.2674E+01    5.0000E+01    7.1453E-03   -7.1608E-04   -2.8380E-03
 1878    3.4644E+01    1.7014E+01    5.0000E+01    7.5014E-03    1.4649E-03   -2.4527E-03
 1879   -3.6750E+01   -1.2733E+01    5.0000E+01    6.0818E-03    5.1183E-03   -2.4734E-03
 1880   -3.6745E+01   -1.9764E+01    5.0000E+01    7.5671E-03    9.9870E-06   -2.8867E-03
 1881   -3.5735E+01   -1.0861E+01    5.0000E+01    6.2538E-03   -4.8657E-03   -2.3293E-03
 1882   -4.0181E+01   -1.1027E+01    5.0000E+01    7.4111E-03    3.9975E-03   -2.8888E-03
 1883    3.7033E+01    9.5492E+00    5.0000E+01    4.3469E-03    6.7951E-03   -2.3954E-03
 1884    3.8239E+01    1.6826E+01    5.0000E+01    7.8423E-03    1.0861E-03   -2.8967E-03
 1885   -3.6737E+01   -8.1922E-01    5.0000E+01    7.2517E-03   -3.7790E-03   -2.2800E-03
 1886   -4.0223E+01   -5.5292E+00    5.0000E+01    7.1617E-03   -4.6581E-03   -2.7009E-03
 1887   -2.0059E+00    2.0067E+00    5.0000E+01    1.5117E-03    3.8190E-04   -1.8749E-03
 1888   -2.6969E+01    3.1834E+01    5.0000E+01   -1.1349E-03    7.7759E-03   -2.5882E-03
 1889   -3.8508E+01   -1.7048E+01    5.0000E+01    7.7748E-03    1.6688E-03   -2.9596E-03
 1890   -3.3079E+01   -1.6814E+01    5.0000E+01    5.1913E-03    5.6028E-03   -2.3106E-03
 1891    4.0403E+01    1.0900E+01    5.0000E+01    7.2295E-03    4.4151E-03   -2.9063E-03
 1892    3.5134E+01    7.9731E+00    5.0000E+01    7.8390E-03   -1.1845E-03   -2.2306E-03
 1893    3.8544E+01    1.7114E+00    5.0000E+01    8.3184E-03    8.6202E-04   -2.4479E-03
 1894    4.0870E+01    2.2127E+00    5.0000E+01    7.6352E-03   -4.1664E-03   -2.7496E-03
 1895   -3.8984E+01   -1.2518E+01    5.0000E+01   -1.0316E-03    8.1345E-03   -2.7529E-03
 1896   -3.8355E+01   -1.5356E+01    5.0000E+01    6.1334E-03   -5.1528E-03   -2.8041E-03
 1897    3.9648E+01    1.3912E+01    5.0000E+01    7.8229E-03    2.6391E-03   -2.9401E-03
 1898    3.4409E+01    1.4483E+01    5.0000E+01    3.2271E-03    7.0414E-03   -2.3283E-03
 1899   -4.5046E+00    1.1438E+01    5.0000E+01    7.1233E-03    4.0222E-03   -1.6203E-03
 1900   -2.4522E+01    3.3978E+01    5.0000E+01   -4.0267E-03    7.8050E-03   -2.2374E-03
 1901    3.8377E+01   -2.0979E-01    5.0000E+01    5.6807E-03    6.1445E-03   -2.4286E-03
 1902    4.0698E+01   -8.1630E-01    5.0000E+01    8.1045E-03   -3.1580E-03   -2.7283E-03
 1903   -4.1432E+01   -6.2572E-01    5.0000E+01    7.6530E-03    4.3620E-03   -2.8693E-03
 1904   -3.7857E+01    1.4591E+00    5.0000E+01    7.4292E-03    3.7506E-03   -2.3910E-03
 1905   -4.1528E+01   -4.0441E+00    5.0000E+01    7.6124E-03    4.4084E-03   -2.9067E-03
 1906   -3.6476E+01   -6.2101E+00    5.0000E+01    1.0242E-03    8.0136E-03   -2.2967E-03
 1907    3.9361E+01    8.9077E+00    5.0000E+01   -2.3148E-03    8.0203E-03   -2.6642E-03
 1908    3.9224E+01    1.2188E+01    5.0000E+01    6.8622E-03   -4.5711E-03   -2.7595E-03
 1909   -3.8367E+01    7.3447E+00    5.0000E+01    7.5368E-03    3.7291E-03   -2.5429E-03
 1910   -4.0488E+01    7.6104E+00    5.0000E+01    8.3239E-03   -2.5393E-03   -2.8404E-03
 1911   -3.3828E+01    2.4109E+01    5.0000E+01    2.6000E-03    7.1510E-03   -2.9660E-03
 1912   -2.7848E+01    2.6728E+01    5.0000E+01    3.8256E-03    7.5910E-03   -2.4602E-03
 1913    3.2778E+01    2.5695E+01    5.0000E+01    6.7657E-03   -6.2175E-04   -2.7947E-03
 1914    3.1477E+01    1.9309E+01    5.0000E+01    5.4395E-03    5.3007E-03   -2.2904E-03
 1915    1.4840E+01   -1.0360E+00    5.0000E+01   -4.7560E-03   -1.8936E-03   -1.8793E-03
 1916    4.0239E+01   -4.3843E+00    5.0000E+01    7.6301E-03   -4.0705E-03   -2.7142E-03
 1917   -3.2785E+01   -2.5490E+01    5.0000E+01    6.6805E-03   -1.4269E-03   -2.7921E-03
 1918   -3.1534E+01   -2.1284E+01    5.0000E+01    5.1050E-03   -5.4608E-03   -2.4188E-03
 1919   -4.0272E+01    1.3029E+00    5.0000E+01   -3.5267E-04    8.6261E-03   -2.6779E-03
 1920   -4.0469E+01   -2.2787E+00    5.0000E+01    7.8406E-03   -3.6037E-03   -2.6988E-03
 1921   -3.5963E+01    2.1570E+01    5.0000E+01    3.4935E-03    7.0318E-03   -3.0479E-03
 1922   -3.0543E+01    2.0739E+01    5.0000E+01    7.7833E-03    2.5293E-03   -2.3881E-03
 1923   -3.7683E+01    9.0276E+00    5.0000E+01    3.1173E-03    7.7370E-03   -2.5180E-03
 1924   -3.9529E+01    1.0346E+01    5.0000E+01    8.4909E-03   -9.6872E-04   -2.8042E-03
 1925   -3.4370E+01    1.6985E+01    5.0000E+01    7.8005E-03    1.9948E-03   -2.5196E-03
 1926   -3.8046E+01    1.3618E+01    5.0000E+01    8.1238E-03   -1.8371E-03   -2.7611E-03
 1927    3.7954E+01   -4.4450E+00    5.0000E+01    7.3070E-03    4.0582E-03   -2.4281E-03
 1928    4.0171E+01   -7.8705E+00    5.0000E+01    7.6952E-03   -3.9506E-03   -2.7987E-03
 1929   -2.7581E+01    3.0086E+01    5.0000E+01   -7.8154E-03    1.9176E-03   -2.5779E-03
 1930   -2.9767E+01    2.7777E+01    5.0000E+01    7.0881E-03    3.0493E-03   -2.7327E-03
 1931   -2.8160E+01   -2.9735E+00    5.0000E+01   -3.5009E-03   -6.4888E-03   -1.9534E-03
 1932   -3.6954E+01    1.7068E+01    5.0000E+01    7.9921E-03   -1.5955E-03   -2.8235E-03
 1933    3.7165E+01   -1.1734E+01    5.0000E+01    1.9029E-03    8.0602E-03   -2.5550E-03
 1934    3.9919E+01   -1.0710E+01    5.0000E+01    8.4442E-03   -1.6581E-03   -2.8770E-03
 1935    1.2510E+01   -9.2351E+00    5.0000E+01   -3.5108E-03   -6.0760E-03   -1.7926E-03
 1936    3.8773E+01   -1.5167E+01    5.0000E+01    4.6552E-03    6.9662E-03   -2.9791E-03
 1937    3.3401E+01   -1.8668E+01    5.0000E+01    6.1636E-03    5.1260E-03   -2.5260E-03
 1938    3.5586E+01   -1.9454E+01    5.0000E+01    7.9734E-03    2.2103E-04   -2.8096E-03
 1939    1.0813E+01   -3.5150E+01    5.0000E+01   -7.0017E-03    3.0831E-02    2.7765E-03
 1940    1.2230E+01   -3.9528E+01    5.0000E+01   -2.8096E-02    1.1761E-02    4.0834E-03
 1941    4.0287E+01   -1.2331E+01    5.0000E+01    5.1460E-03    6.9570E-03   -3.0529E-03
 1942    3.7989E+01   -1.0187E+01    5.0000E+01    6.8649E-03    4.7772E-03   -2.5875E-03
 1943    2.1513E+01   -3.5683E+01    5.0000E+01   -6.5553E-03    9.0679E-03   -1.5518E-03
 1944    1.6441E+01   -3.4667E+01    5.0000E+01   -1.7679E-02    7.2568E-03   -1.0590E-04
 1945    1.3632E+01   -3.7886E+01    5.0000E+01   -2.0520E-02   -1.5742E-02    2.1120E-03
 1946    1.6876E+01   -3.6962E+01    5.0000E+01   -1.9106E-03    1.8108E-02    5.4722E-05
 1947   -3.4132E+01    2.2177E+01    5.0000E+01   -5.9650E-03    5.0082E-03   -2.8250E-03
 1948   -3.5931E+01    1.9850E+01    5.0000E+01   -3.7581E-03    7.0221E-03   -2.8817E-03
 1949   -3.7431E+01    1.8927E+01    5.0000E+01    5.4404E-03    6.0155E-03   -3.0455E-03
 1950   -3.5836E+01    1.2819E+01    5.0000E+01    4.9109E-03    6.5344E-03   -2.4798E-03
 1951    5.5243E+00    1.5096E+00    5.0000E+01    8.3420E-04   -2.1379E-03   -1.8770E-03
 1952    3.3989E+01   -2.2236E+01    5.0000E+01    7.5770E-03    1.8072E-03   -2.8080E-03
 1953    2.3285E+01   -2.8299E+01    5.0000E+01   -1.0608E-02    1.9394E-03   -1.9540E-03
 1954    1.3761E+01   -3.1800E+01    5.0000E+01   -8.9957E-04   -2.2324E-02    2.8775E-04
 1955    2.2975E+01   -3.0529E+01    5.0000E+01    5.6590E-04    1.0934E-02   -1.9828E-03
 1956    2.6755E+01   -3.1659E+01    5.0000E+01   -7.7575E-04    8.0014E-03   -2.5416E-03
 1957    2.2357E+01   -3.3998E+01    5.0000E+01   -1.0617E-02   -2.3258E-03   -1.8073E-03
 1958    2.4850E+01   -3.2047E+01    5.0000E+01    5.7510E-03    7.1841E-03   -2.2722E-03
 1959    3.1925E+01   -2.6893E+01    5.0000E+01    1.4578E-03    7.2572E-03   -2.9378E-03
 1960    2.6566E+01   -2.5252E+01    5.0000E+01    6.2977E-03    6.5374E-03   -2.2607E-03
 1961    3.3834E+01   -2.4172E+01    5.0000E+01    3.1514E-03    6.9170E-03   -2.9662E-03
 1962    3.3044E+01   -1.6423E+01    5.0000E+01    8.0530E-03   -5.9222E-04   -2.3829E-03
 1963    2.9995E+01   -2.7251E+01    5.0000E+01   -7.1482E-03    2.9696E-03   -2.7069E-03
 1964    3.2116E+01   -2.4864E+01    5.0000E+01    7.2888E-03    2.4079E-03   -2.7939E-03
 1965   -1.5639E+01    3.8401E+01    5.0000E+01   -1.8109E-02    9.5423E-03    1.1042E-03
 1966   -1.0273E+01    3.5124E+01    5.0000E+01   -4.1744E-03    3.2636E-02    3.1331E-03
 1967   -1.8514E+01    3.3740E+01    5.0000E+01   -6.7683E-03    1.4195E-02   -9.9002E-04
 1968   -1.6613E+01    3.4565E+01    5.0000E+01   -1.7867E-02    5.7752E-03   -1.3128E-04
 1969   -2.1710E+01    3.5625E+01    5.0000E+01   -6.7231E-03    8.6653E-03   -1.6097E-03
 1970   -2.3542E+01    3.0651E+01    5.0000E+01   -2.6443E-04    1.0481E-02   -2.0838E-03
 1971   -1.6931E+01    3.6907E+01    5.0000E+01   -1.3956E-02   -1.1524E-02    3.1436E-05
 1972   -1.9866E+01    3.5598E+01    5.0000E+01    2.7018E-03    1.3184E-02   -1.1311E-03
 1973    1.0048E+01   -3.2982E+01    5.0000E+01   -2.8954E-02    8.8000E-03    2.2361E-03
 1974    7.2381E+00   -3.6429E+01    5.0000E+01   -1.1569E-02    4.2696E-02    6.2934E-03
 1975    1.8811E+00    3.7834E+01    5.0000E+01   -5.9404E-02   -2.6432E-02    1.2439E-02
 1976   -2.8756E+00    3.9636E+01    5.0000E+01   -1.9165E-02   -7.2504E-02    1.6529E-02
 1977   -3.0490E+01   -2.8533E+01    5.0000E+01    6.4180E-03   -1.1568E-03   -2.7119E-03
 1978   -2.6527E+01   -2.8554E+01    5.0000E+01    7.8420E-03   -1.5518E-03   -2.2376E-03
 1979    3.0911E+01    2.8478E+01    5.0000E+01    6.3271E-03   -1.2559E-03   -2.7606E-03
 1980    2.5558E+01    2.7451E+01    5.0000E+01   -2.7418E-03   -8.2040E-03   -2.0788E-03
 1981   -3.3113E+01   -2.3412E+01    5.0000E+01    5.0681E-03    5.0016E-03   -2.6576E-03
 1982   -3.0718E+01   -2.6308E+01    5.0000E+01    1.9095E-03   -6.7012E-03   -2.5830E-03
 1983    3.2930E+01    2.3482E+01    5.0000E+01    3.9482E-03    5.9276E-03   -2.6404E-03
 1984    3.1063E+01    2.6486E+01    5.0000E+01    2.6975E-03   -6.3203E-03   -2.6413E-03
 1985   -5.4201E+00   -4.4211E+01    5.0000E+01    5.7243E-02   -6.0361E-02    2.5533E-02
 1986   -1.4982E+00   -4.3670E+01    5.0000E+01   -7.4099E-02    1.0915E-01    3.8481E-02
 1987    5.4899E+00    4.4177E+01    5.0000E+01    5.7167E-02   -5.8865E-02    2.5100E-02
 1988    1.6444E+00    4.3652E+01    5.0000E+01   -7.4267E-02    1.0700E-01    3.7999E-02
 1989    2.3621E+01    3.0979E+01    5.0000E+01    7.9665E-04   -9.4408E-03   -1.9558E-03
 1990    1.2119E+01    1.6209E+01    5.0000E+01    2.8880E-03    1.0342E-02   -1.4775E-03
 1991   -2.3973E+01   -3.0932E+01    5.0000E+01   -7.5381E-04   -9.1763E-03   -1.9888E-03
 1992   -1.2094E+01   -3.1955E+01    5.0000E+01   -2.0466E-02   -1.3714E-02    9.3197E-04
 1993   -1.8548E+01   -3.3994E+01    5.0000E+01   -4.6456E-03   -1.4033E-02   -8.0467E-04
 1994   -7.8912E+00   -9.7499E+00    5.0000E+01   -4.8248E-03    4.9056E-03   -1.7204E-03
 1995    1.8816E+01    3.4207E+01    5.0000E+01   -4.7964E-03   -1.3527E-02   -8.3412E-04
 1996    7.7659E+00    9.7602E+00    5.0000E+01   -4.6550E-03    5.0688E-03   -1.7249E-03
 1997    1.3501E+01    3.6506E+01    5.0000E+01   -1.6503E-02   -1.8756E-02    1.8769E-03
 1998    6.4680E+00    1.4484E+01    5.0000E+01   -5.2523E-03    8.9458E-03   -1.4529E-03
 1999   -1.3207E+01   -3.6690E+01    5.0000E+01   -1.5404E-02   -2.0745E-02    2.0658E-03
 2000   -1.5583E+01   -1.9133E+01    5.0000E+01   -1.0073E-02   -5.5650E-03   -1.4809E-03
 2001   -6.1099E+00   -4.0395E+01    5.0000E+01    3.1803E-02   -5.2861E-02    1.3006E-02
 2002   -8.0691E+00   -3.0834E+01    5.0000E+01   -1.2978E-02    2.6536E-02    2.0877E-03
 2003    6.2761E+00    4.0307E+01    5.0000E+01    3.2934E-02   -5.0492E-02    1.2606E-02
 2004    8.5717E+00    3.2677E+01    5.0000E+01   -3.1762E-02   -4.5000E-03    2.6959E-03
 2005   -3.5421E+01   -1.6042E+01    5.0000E+01    5.9526E-03   -4.9322E-03   -2.4903E-03
 2006   -1.0232E+01   -2.3109E-01    5.0000E+01   -3.6168E-03   -9.3367E-04   -1.8793E-03
 2007    3.6348E+01    1.3404E+01    5.0000E+01    7.0902E-03   -3.4694E-03   -2.4702E-03
 2008    1.0224E+01    2.2823E-01    5.0000E+01   -3.6117E-03   -9.3788E-04   -1.8788E-03
 2009   -3.8039E+01   -4.7304E+00    5.0000E+01    8.2614E-03   -2.9300E-04   -2.4208E-03
 2010   -1.4856E+01    1.0486E+00    5.0000E+01   -4.7459E-03   -1.9336E-03   -1.8804E-03
 2011    3.8062E+01   -8.4240E+00    5.0000E+01    8.3669E-03   -5.0023E-04   -2.5242E-03
 2012    2.4712E+01   -6.1124E-01    5.0000E+01   -1.6011E-03   -6.8003E-03   -1.9145E-03
 2013   -1.5355E+00   -3.7780E+01    5.0000E+01   -6.0968E-02   -2.3270E-02    1.2351E-02
 2014    1.2946E+01   -3.5661E+01    5.0000E+01   -2.4674E-02    1.0401E-02    1.7860E-03
 2015    3.2372E+01   -2.0468E+01    5.0000E+01    1.0208E-03    7.9423E-03   -2.5481E-03
 2016    3.2107E+00   -6.8875E+00    5.0000E+01   -1.2410E-04   -4.8362E-03   -1.7880E-03
 2017   -1.5496E+00   -5.5641E+00    5.0000E+01    1.5289E-03   -3.4582E-03   -1.8251E-03
 2018    2.1386E+01   -3.1798E+01    5.0000E+01   -8.3028E-03    9.1006E-03   -1.7009E-03
 2019    3.7818E+01    3.7040E+00    5.0000E+01    7.2406E-03   -3.9689E-03   -2.3815E-03
 2020    2.2341E+01    8.7090E+00    5.0000E+01   -3.7368E-03   -6.1788E-03   -1.8879E-03
 2021   -4.0032E+00    4.0044E+00    5.0000E+01    2.1512E-03   -2.2205E-03   -1.8615E-03
 2022   -3.3793E+01    1.8760E+01    5.0000E+01    5.4218E-03    5.8788E-03   -2.5926E-03
 2023    1.5135E+00    5.5222E+00    5.0000E+01    1.4696E-03   -3.4469E-03   -1.8258E-03
 2024   -2.6457E+01    2.8221E+01    5.0000E+01   -3.6057E-03    8.1876E-03   -2.3867E-03
 2025   -3.8278E+01    5.5655E+00    5.0000E+01    8.2868E-03   -1.3762E-03   -2.4796E-03
 2026   -1.1423E+01    4.5079E+00    5.0000E+01   -3.4320E-03   -3.5437E-03   -1.8606E-03
 2027   -2.1905E+01    3.1823E+01    5.0000E+01   -8.8570E-03    7.7919E-03   -1.7752E-03
 2028   -6.5076E+00    1.3418E+01    5.0000E+01    7.9397E-03   -5.5345E-03   -1.5511E-03
 2029    3.3565E+01    1.8824E+01    5.0000E+01    5.8774E-03   -4.7186E-03   -2.4523E-03
 2030    2.1022E+01    2.6113E+01    5.0000E+01   -5.2807E-03   -1.0081E-02   -1.6735E-03
 2031   -3.3661E+01    1.4861E+01    5.0000E+01   -3.8507E-03    7.1046E-03   -2.3634E-03
 2032   -3.5739E+01    1.0110E+01    5.0000E+01    8.1412E-03   -7.4310E-04   -2.3677E-03
 2033    3.6809E+01   -6.8495E+00    5.0000E+01   -8.9549E-06    8.2527E-03   -2.3673E-03
 2034    3.6898E+01   -1.9966E+00    5.0000E+01    7.1723E-03   -4.0243E-03   -2.3005E-03
 2035   -3.0056E+01    2.3486E+01    5.0000E+01    1.3791E-03    8.0320E-03   -2.5055E-03
 2036   -1.2601E+01    9.1886E+00    5.0000E+01   -3.5199E-03   -6.0504E-03   -1.7945E-03
 2037    3.5060E+01   -1.5017E+01    5.0000E+01    3.5647E-03    7.2888E-03   -2.4980E-03
 2038    1.1387E+01   -4.5347E+00    5.0000E+01   -3.4181E-03   -3.5599E-03   -1.8569E-03
 2039    4.0639E+00    3.7019E+01    5.0000E+01   -1.4085E-03   -5.5429E-02    9.9685E-03
 2040   -1.2750E+01    3.5596E+01    5.0000E+01   -2.5039E-02    1.0579E-02    1.9051E-03
 2041    2.5725E+01   -2.7689E+01    5.0000E+01   -2.0362E-03    9.1351E-03   -2.2833E-03
 2042    9.8600E+00   -1.0025E+01    5.0000E+01    4.8179E-03   -5.4835E-03   -1.7469E-03
 2043   -1.7763E+01   -9.7777E+00    5.0000E+01   -1.6177E-03    7.0457E-03   -1.8349E-03
 2044   -3.2848E+01   -1.9466E+01    5.0000E+01    7.5000E-03   -2.3508E-04   -2.4311E-03
 2045   -3.7224E+01   -8.6383E+00    5.0000E+01    7.4369E-03    3.2278E-03   -2.4082E-03
 2046   -1.7063E+01   -7.1091E+00    5.0000E+01   -6.3525E-03    1.1727E-03   -1.8437E-03
 2047    1.5961E+01    1.1933E+01    5.0000E+01   -7.2318E-03    3.3610E-03   -1.7522E-03
 2048    3.1046E+01    2.1953E+01    5.0000E+01    7.0768E-03   -2.3980E-03   -2.3946E-03
 2049   -4.6718E+00   -3.4685E+01    5.0000E+01    3.5256E-02   -2.7864E-02    6.1722E-03
 2050    9.4103E+00   -3.6815E+01    5.0000E+01   -3.6098E-02    1.2121E-02    4.9070E-03
 2051   -2.6309E+01   -2.6308E+01    5.0000E+01    4.9546E-04   -8.3719E-03   -2.1321E-03
 2052   -1.3509E+01   -2.3128E+01    5.0000E+01    6.1809E-03   -1.3816E-02   -9.8945E-04
 2053    1.6829E+00   -4.3105E+01    5.0000E+01   -2.4271E-02   -1.1752E-01    3.4928E-02
 2054    6.7463E+00   -3.9934E+01    5.0000E+01   -2.4935E-02    5.1230E-02    1.1430E-02
 2055   -1.4760E+00    4.3034E+01    5.0000E+01   -2.7021E-02   -1.1714E-01    3.4895E-02
 2056   -6.7235E+00    3.9641E+01    5.0000E+01   -3.1050E-02    4.6807E-02    1.0705E-02
 2057   -1.1137E+00    4.0933E+01    5.0000E+01   -9.1058E-02   -1.7824E-02    2.2859E-02
 2058    1.2280E+00    4.0157E+01    5.0000E+01   -1.2046E-02   -8.3433E-02    1.9705E-02
 2059   -5.7463E+00   -3.8309E+01    5.0000E+01   -2.9482E-02   -4.6708E-02    1.0278E-02
 2060   -8.2774E-01   -4.0099E+01    5.0000E+01   -1.6975E-02   -8.2735E-02    1.9711E-02
 2061    1.4538E+01   -3.3918E+01    5.0000E+01   -1.8155E-02   -1.3046E-02    5.1195E-04
 2062   -3.8914E+00   -3.7097E+01    5.0000E+01   -4.4593E-03   -5.6111E-02    1.0304E-02
 2063    1.5202E+00   -4.0916E+01    5.0000E+01   -8.8480E-02   -2.2820E-02    2.2825E-02
 2064    3.2585E+00   -3.9966E+01    5.0000E+01    3.0689E-03   -7.5959E-02    1.6987E-02
 2065    4.9726E+00   -1.8302E+01    5.0000E+01   -1.4156E-02    1.5488E-03   -9.9009E-04
 2066   -7.5779E+00   -3.6868E+01    5.0000E+01    2.7451E-02   -3.4097E-02    6.3860E-03
