 *************************************************************************
 ************		    DDFS3D_qua_part1		       **********
 ************	    developed by Wong and Cui (2021)            **********
 ************	       DDFS3D (version 1.0), 31-5-2021		**********
 *************************************************************************
 Title: Flawed Brazilian disk(section 3.3 of the companion paper)to verify the quadrilateral element                               
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  1.0000E+15
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      2094
 Number of nodes   :      2102
 Times of iteration:        94
 Computing time    :     40.89 s
 Coordinates of center of gravity and DD/FS of each element:
 No.	     Gx            Gy            Gz           Dx/Px         Dy/Py         Dz/Pz
 1057    4.8214E+01    9.0475E-01    5.0000E+01    5.0036E+00    1.0748E-01   -2.9062E+00
 1058    4.5350E+01    1.6047E+01    5.0000E+01   -4.3698E+00    4.5148E-01   -2.6644E+00
 1059    4.4491E+01    4.1352E+00    5.0000E+01   -2.2940E-01   -4.4556E+00   -1.6441E+00
 1060    4.7381E+01    8.5741E+00    5.0000E+01    4.8370E+00   -7.3811E-02   -2.8244E+00
 1061    4.0508E+01    1.7786E+01    5.0000E+01   -8.0099E-01   -3.6642E+00   -1.4560E+00
 1062    4.1943E+01    1.4532E+01    5.0000E+01    7.8763E-01    3.9340E+00   -1.5237E+00
 1063    2.0422E+01   -3.9549E+01    5.0000E+01   -3.0385E+00   -1.8726E+00    2.2189E-01
 1064    1.7192E+01   -4.1103E+01    5.0000E+01    3.8744E+00    3.5348E+00    9.2481E-01
 1065    1.8163E+01   -4.4579E+01    5.0000E+01    3.8083E+00    8.8198E-01    1.7090E+00
 1066    4.4820E+01    6.4266E-01    5.0000E+01   -6.9592E-02   -4.5043E+00   -1.6732E+00
 1067    1.4518E+01   -4.5912E+01    5.0000E+01   -5.9513E+00   -1.6042E+00    3.2809E+00
 1068    4.4429E+01   -6.2877E+00    5.0000E+01    3.3748E-01   -4.3860E+00   -1.6585E+00
 1069    4.1132E+01    3.3778E+00    5.0000E+01    4.1314E+00   -6.6891E-01   -1.1727E+00
 1070    2.6453E+01   -3.5692E+01    5.0000E+01    2.0359E+00   -2.1465E-01   -6.0167E-01
 1071    1.0371E+01   -4.3394E+01    5.0000E+01   -7.8148E+00   -1.0052E+01    3.7629E+00
 1072   -2.0291E+01    3.9403E+01    5.0000E+01   -3.1375E+00   -1.9652E+00    2.0856E-01
 1073   -1.8118E+01    4.4519E+01    5.0000E+01    3.8185E+00    6.7622E-01    1.6685E+00
 1074   -1.4475E+01    4.5859E+01    5.0000E+01   -6.0012E+00   -1.3026E+00    3.2374E+00
 1075   -2.3420E+01    3.7666E+01    5.0000E+01   -2.4925E+00   -7.8320E-01   -2.7315E-01
 1076   -6.7663E+00    4.4032E+01    5.0000E+01    1.2175E+01    1.9005E+01    7.0758E+00
 1077   -2.2753E+01   -3.4850E+01    5.0000E+01   -6.6679E-02    3.5683E+00   -3.1430E-01
 1078   -6.4067E+00   -4.4057E+01    5.0000E+01    1.2246E+01   -2.0608E+01    7.5087E+00
 1079    1.8324E+01    3.7081E+01    5.0000E+01    5.0970E+00   -2.2605E+00    2.6941E-01
 1080    6.3915E+00    4.3910E+01    5.0000E+01    1.2751E+01   -2.0362E+01    7.4033E+00
 1081    2.6093E+01    3.1968E+01    5.0000E+01    2.8965E+00    1.5242E-01   -6.3663E-01
 1082   -2.7352E+01   -3.0041E+01    5.0000E+01   -1.1526E+00    2.6357E+00   -7.0423E-01
 1083   -1.3209E+01   -4.2744E+01    5.0000E+01   -5.2010E+00    6.7935E+00    2.2859E+00
 1084   -1.2782E+01   -3.9428E+01    5.0000E+01    6.6612E+00   -7.7571E+00    1.7297E+00
 1085   -2.4978E+01   -3.7301E+01    5.0000E+01    1.9701E+00   -4.5234E-02   -4.2965E-01
 1086   -1.8632E+01   -3.8145E+01    5.0000E+01   -4.2121E+00    2.9527E+00    3.1435E-01
 1087   -2.4981E+01   -3.2489E+01    5.0000E+01   -6.5287E-01    3.0674E+00   -5.3967E-01
 1088    1.5518E+01    3.8276E+01    5.0000E+01   -5.8313E+00    4.7818E+00    8.6074E-01
 1089    2.0952E+01    3.5487E+01    5.0000E+01   -4.1053E+00    1.3050E+00   -1.3774E-01
 1090    2.5335E+01    3.6824E+01    5.0000E+01   -1.9805E+00    2.1813E-01   -4.9685E-01
 1091    1.2504E+01    3.9058E+01    5.0000E+01    6.4950E+00   -8.3737E+00    1.7247E+00
 1092    3.0272E+00    4.4261E+01    5.0000E+01   -3.9360E+01   -1.2978E+01    1.2944E+01
 1093    5.5813E+00    3.6264E+01    5.0000E+01   -8.1499E+00    1.5809E+01    3.1238E+00
 1094   -6.2293E+00   -3.7003E+01    5.0000E+01   -6.7593E+00    1.6574E+01    3.2431E+00
 1095   -3.7636E+01   -1.4545E+01    5.0000E+01    3.7105E+00   -3.6394E-01   -1.0512E+00
 1096    3.4979E+01    2.7309E+01    5.0000E+01    9.4878E-01    2.5124E+00   -1.2357E+00
 1097   -2.9263E+01    3.3614E+01    5.0000E+01    1.7067E+00   -9.2947E-01   -8.7279E-01
 1098   -2.5137E+01    2.7725E+01    5.0000E+01    1.2318E-01    3.5735E+00   -6.0349E-01
 1099   -3.8321E+01    2.2827E+01    5.0000E+01    8.7844E-01   -3.1076E+00   -1.3942E+00
 1100   -3.1904E+01    3.1290E+01    5.0000E+01   -1.4820E+00    1.5647E+00   -1.0680E+00
 1101   -3.3840E+01    2.3897E+01    5.0000E+01    2.3947E+00    1.8244E+00   -1.0073E+00
 1102   -4.3265E+01    9.4216E+00    5.0000E+01   -3.2669E-01    4.1869E+00   -1.5397E+00
 1103   -2.7187E+01    3.0721E+01    5.0000E+01   -6.7496E-01   -2.8184E+00   -7.0300E-01
 1104   -4.1367E+01   -1.5350E+00    5.0000E+01    4.0496E+00    1.1131E+00   -1.1859E+00
 1105   -5.7273E+00    1.0202E+01    5.0000E+01    2.5050E+00   -2.5994E+00   -8.7664E-01
 1106   -3.9933E+01    1.9645E+01    5.0000E+01    7.5198E-01   -3.4583E+00   -1.4480E+00
 1107   -3.9123E+01   -2.1962E+01    5.0000E+01   -6.5669E-01   -3.3435E+00   -1.4664E+00
 1108   -4.0265E+01   -7.4356E+00    5.0000E+01   -3.9651E+00    9.7053E-01   -1.1354E+00
 1109   -3.5040E+01   -2.7534E+01    5.0000E+01    1.3883E+00    2.2670E+00   -1.2400E+00
 1110   -2.9875E+01   -2.7561E+01    5.0000E+01   -1.6047E+00    2.3098E+00   -8.3126E-01
 1111   -3.7056E+01   -1.7983E+01    5.0000E+01    3.5297E+00    1.0640E-02   -1.0814E+00
 1112   -4.1522E+01   -1.5312E+01    5.0000E+01   -4.1644E-01   -3.9157E+00   -1.4866E+00
 1113   -4.4360E+01    2.3068E+00    5.0000E+01    2.6490E-01   -4.4138E+00   -1.5984E+00
 1114   -4.0681E+01    1.6483E+00    5.0000E+01    4.0845E+00    6.9422E-01   -1.1293E+00
 1115    4.1481E+01   -1.6297E+01    5.0000E+01    7.0400E-01   -3.7627E+00   -1.5001E+00
 1116    2.7645E+00   -6.2344E+00    5.0000E+01   -1.8876E+00    4.0685E+00   -1.2296E+00
 1117    3.1888E+01   -2.5702E+01    5.0000E+01   -1.8330E+00   -2.2488E+00   -9.1071E-01
 1118    2.7756E+01   -1.9704E+01    5.0000E+01   -1.8055E-01   -3.4113E+00   -6.8332E-01
 1119    3.9741E+01    9.8351E+00    5.0000E+01   -3.7633E+00    1.3685E+00   -1.1279E+00
 1120    2.3250E+01   -2.4576E+01    5.0000E+01   -2.0301E-01   -3.9304E+00   -5.3214E-01
 1121    3.2328E+01    1.6950E+01    5.0000E+01    1.5387E+00    3.1388E+00   -8.1006E-01
 1122    3.5543E+01    1.8947E+01    5.0000E+01   -1.3674E+00   -3.1384E+00   -1.0093E+00
 1123    4.1583E+01    2.7099E-01    5.0000E+01    4.2127E+00   -1.9230E-01   -1.2024E+00
 1124    4.4819E+01   -2.8395E+00    5.0000E+01    8.5544E-02   -4.4857E+00   -1.6827E+00
 1125    2.5167E+01   -2.7411E+01    5.0000E+01   -2.7813E-01   -3.5712E+00   -5.9093E-01
 1126    2.8522E+01    3.0257E+01    5.0000E+01    2.6078E+00    4.6184E-01   -7.9014E-01
 1127    1.9138E+01   -3.6222E+01    5.0000E+01   -2.8375E+00    4.3844E+00    1.2900E-01
 1128    3.3787E+01    2.2115E+01    5.0000E+01   -1.5509E+00   -2.7668E+00   -9.7114E-01
 1129    3.8842E+01    2.1031E+01    5.0000E+01   -8.4492E-01   -3.3343E+00   -1.3880E+00
 1130    6.8647E+00   -4.4044E+01    5.0000E+01    1.1773E+01    1.8784E+01    6.9721E+00
 1131   -9.4159E+00   -3.6745E+01    5.0000E+01   -7.3906E+00    1.1737E+01    2.1727E+00
 1132    3.7815E+01    2.4222E+00    5.0000E+01    1.0114E+00    3.9236E+00   -9.2469E-01
 1133    4.3906E+01    7.6456E+00    5.0000E+01   -3.2685E-01   -4.3542E+00   -1.6108E+00
 1134    3.1858E+01   -3.0934E+01    5.0000E+01   -1.5130E+00    1.6258E+00   -1.0315E+00
 1135    2.3510E+01   -3.7747E+01    5.0000E+01   -2.4475E+00   -6.9167E-01   -2.6068E-01
 1136    3.3965E+01   -2.3329E+01    5.0000E+01    2.1638E+00    2.1592E+00   -9.8783E-01
 1137    4.2681E+01   -1.2994E+01    5.0000E+01    6.1168E-01   -4.0115E+00   -1.5520E+00
 1138    3.8431E+01   -2.2665E+01    5.0000E+01   -9.1878E-01    3.1172E+00   -1.3838E+00
 1139    3.7067E+01   -1.7870E+01    5.0000E+01    3.1412E+00    1.4818E+00   -1.0698E+00
 1140    2.9624E+01   -2.8044E+01    5.0000E+01   -1.2174E+00   -2.5647E+00   -8.1450E-01
 1141    2.1934E+01   -3.4504E+01    5.0000E+01   -1.4565E+00    3.7715E+00   -2.4797E-01
 1142   -2.1728E+01    3.4379E+01    5.0000E+01    1.0620E+00   -4.0148E+00   -2.4836E-01
 1143   -1.7038E+01    4.0937E+01    5.0000E+01    4.0804E+00    3.5980E+00    9.1585E-01
 1144   -1.5891E+01    3.7493E+01    5.0000E+01   -4.6301E+00    5.6799E+00    7.1747E-01
 1145   -1.0246E+01    4.3310E+01    5.0000E+01    8.1726E+00    1.0174E+01    3.7949E+00
 1146   -1.3675E+01    4.2257E+01    5.0000E+01    5.6129E+00    6.0042E+00    2.0040E+00
 1147    2.4352E+01    2.8900E+01    5.0000E+01    3.4622E-01    3.6182E+00   -5.5691E-01
 1148   -2.4580E+01   -2.7455E+01    5.0000E+01   -1.0750E+00    3.4596E+00   -5.6489E-01
 1149    2.8904E+01    2.2932E+01    5.0000E+01    2.1256E+00   -2.4461E+00   -7.5137E-01
 1150   -3.3845E+01   -1.4842E+01    5.0000E+01    3.2162E+00    1.6634E+00   -8.3943E-01
 1151   -3.0320E+01   -2.2409E+01    5.0000E+01    2.8332E+00    1.4884E+00   -7.8854E-01
 1152    1.9147E+01    3.2408E+01    5.0000E+01   -5.2821E+00    1.4011E+00   -1.0212E-01
 1153   -2.0162E+01   -3.2889E+01    5.0000E+01   -4.9593E+00   -1.5271E-01   -1.4648E-01
 1154   -9.5389E+00   -4.0060E+01    5.0000E+01   -8.9200E+00    1.2016E+01    3.1022E+00
 1155   -1.8683E+01   -3.5596E+01    5.0000E+01   -5.5441E+00   -4.8654E-01    1.2562E-01
 1156    9.3319E+00    3.9614E+01    5.0000E+01   -8.8711E+00    1.2340E+01    3.0377E+00
 1157    1.4796E+01    3.5255E+01    5.0000E+01    3.6151E+00   -7.4571E+00    6.4677E-01
 1158   -1.2573E+01   -3.6288E+01    5.0000E+01    6.2435E+00   -8.2347E+00    1.2583E+00
 1159   -6.2532E+00   -4.0503E+01    5.0000E+01   -1.0065E+01    1.9315E+01    5.0754E+00
 1160    6.0693E+00    4.0144E+01    5.0000E+01   -1.0245E+01    1.9188E+01    4.9561E+00
 1161    1.2243E+01    3.2180E+01    5.0000E+01    7.3065E+00   -6.1195E+00    7.2855E-01
 1162   -9.5121E+00   -3.3563E+01    5.0000E+01    3.5702E+00   -1.1585E+01    1.3820E+00
 1163    4.2989E+00    3.2806E+01    5.0000E+01    1.2039E+01    9.0966E+00    1.9536E+00
 1164    9.9579E+00   -3.9916E+01    5.0000E+01   -1.2181E+01    7.3200E+00    2.8685E+00
 1165    2.0260E+01   -3.1173E+01    5.0000E+01   -1.7951E+00    4.6623E+00   -2.2760E-01
 1166   -9.6512E+00    3.9885E+01    5.0000E+01   -1.2031E+01    8.4925E+00    2.9789E+00
 1167   -1.7257E+01    3.2672E+01    5.0000E+01    2.5899E+00   -5.9385E+00    1.0949E-01
 1168   -3.8703E+01   -1.0876E+01    5.0000E+01    3.8145E+00   -8.8497E-01   -1.0625E+00
 1169   -3.2823E+01   -2.6318E+00    5.0000E+01   -2.4719E+00   -3.1232E+00   -6.9883E-01
 1170   -9.1751E+00    2.9438E+01    5.0000E+01   -6.8925E+00   -7.3627E+00    6.7665E-01
 1171   -3.6779E+01    1.8093E+01    5.0000E+01    3.1780E+00    1.3358E+00   -1.0665E+00
 1172   -2.7619E+01    2.5997E+01    5.0000E+01   -8.0124E-01   -3.1430E+00   -7.1855E-01
 1173   -3.5303E+01   -9.2393E+00    5.0000E+01    2.5016E+00    2.9631E+00   -8.3965E-01
 1174    1.6001E+01   -2.9810E+01    5.0000E+01    2.6987E+00   -6.1992E+00    6.7928E-02
 1175   -3.8024E+01    1.5030E+01    5.0000E+01    3.4869E+00    1.0768E+00   -1.0888E+00
 1176   -3.1301E+01    2.2311E+01    5.0000E+01    2.2541E+00    2.2377E+00   -8.4450E-01
 1177    3.8208E+01   -1.4783E+01    5.0000E+01    3.4479E+00    1.2591E+00   -1.0867E+00
 1178    3.1751E+01   -2.1151E+01    5.0000E+01    1.6163E+00    2.7994E+00   -8.3782E-01
 1179    3.9263E+01   -1.1661E+01    5.0000E+01    3.6506E+00    1.2100E+00   -1.1088E+00
 1180   -3.9629E+01    8.5465E+00    5.0000E+01   -3.9261E+00   -5.2074E-01   -1.0990E+00
 1181   -3.2152E+01    1.9337E+01    5.0000E+01    2.9398E+00    1.5347E+00   -8.4210E-01
 1182    4.0332E+01   -8.6852E+00    5.0000E+01   -3.9363E+00   -7.0796E-01   -1.1495E+00
 1183    3.1426E+01   -1.2701E+01    5.0000E+01    6.8370E-01    3.5222E+00   -7.3833E-01
 1184   -4.0199E+01    5.1501E+00    5.0000E+01   -4.0293E+00   -5.6890E-01   -1.1082E+00
 1185   -3.7361E+01   -6.1152E+00    5.0000E+01    2.1247E+00    3.3877E+00   -9.1757E-01
 1186   -3.4865E+01   -2.3095E+01    5.0000E+01    2.8393E+00   -1.2578E+00   -1.0520E+00
 1187    4.1201E+01   -5.7564E+00    5.0000E+01    4.0418E+00    8.1326E-01   -1.1930E+00
 1188    3.4824E+01   -1.3446E+01    5.0000E+01    9.9635E-01   -3.4776E+00   -8.6985E-01
 1189    4.1642E+01   -2.7604E+00    5.0000E+01    4.1807E+00    3.8742E-01   -1.2133E+00
 1190    2.0975E+01   -2.6083E+01    5.0000E+01    1.0760E+00   -4.3886E+00   -4.3047E-01
 1191    3.5562E+01   -1.0065E+01    5.0000E+01    3.5755E+00    1.1818E+00   -8.6591E-01
 1192    3.8714E+01   -2.5740E+00    5.0000E+01   -1.7059E+00    3.6806E+00   -9.7532E-01
 1193    3.7422E+00    6.8708E+00    5.0000E+01    1.2443E+01    4.2515E+00   -4.8446E+00
 1194   -3.3639E+01   -1.7895E+01    5.0000E+01   -3.4424E+00   -2.5644E-01   -8.7289E-01
 1195    3.7141E+01    1.5815E+01    5.0000E+01   -1.3097E+00   -3.4109E+00   -1.0461E+00
 1196    2.6265E+01   -1.7964E-01    5.0000E+01    4.0880E-01    3.9933E+00   -4.6209E-01
 1197   -3.6523E+01    4.5047E+00    5.0000E+01    3.9159E+00    5.2226E-01   -8.7183E-01
 1198    3.3771E+01    1.3627E+01    5.0000E+01   -1.6464E+00   -3.2915E+00   -8.2546E-01
 1199   -3.6773E+01   -1.7447E+00    5.0000E+01    2.2380E+00    3.3464E+00   -8.6732E-01
 1200   -3.6017E+01    7.8504E+00    5.0000E+01    3.7969E+00    6.3917E-01   -8.7155E-01
 1201   -3.8925E+01    1.1835E+01    5.0000E+01   -3.7717E+00   -6.0692E-01   -1.0947E+00
 1202   -2.6475E+01   -3.8490E+00    5.0000E+01   -1.2871E+00    3.8365E+00   -4.6708E-01
 1203   -2.2499E+01    2.9416E+01    5.0000E+01   -6.1940E-01    4.1584E+00   -4.4044E-01
 1204    3.7184E+01    5.5138E+00    5.0000E+01   -6.6407E-01   -3.9515E+00   -9.0497E-01
 1205    4.0523E+01    6.5951E+00    5.0000E+01   -3.9466E+00    1.1678E+00   -1.1484E+00
 1206    3.5426E+01    1.0963E+01    5.0000E+01   -1.7586E+00   -3.3942E+00   -8.6638E-01
 1207   -3.2290E+01   -1.1981E+01    5.0000E+01   -3.3677E+00   -1.6139E+00   -7.4113E-01
 1208    3.3792E+01    8.1985E+00    5.0000E+01    3.8870E+00   -2.7418E-01   -7.6447E-01
 1209    3.1784E+01    2.5149E+01    5.0000E+01   -1.7807E+00   -2.3380E+00   -9.1367E-01
 1210    2.7739E+01    1.8370E+01    5.0000E+01    2.6034E+00   -2.2657E+00   -6.6987E-01
 1211    2.2752E+01   -2.9422E+01    5.0000E+01    5.0309E-01   -4.1003E+00   -4.4410E-01
 1212   -3.2477E+01   -2.5175E+01    5.0000E+01   -2.1059E+00   -2.0161E+00   -9.4426E-01
 1213   -3.0920E+01   -1.6850E+01    5.0000E+01    1.4950E+00   -3.1585E+00   -7.4903E-01
 1214   -1.9818E+01    3.1022E+01    5.0000E+01    1.4433E+00   -4.9702E+00   -2.1350E-01
 1215    1.3135E+01   -3.8992E+01    5.0000E+01    7.0683E+00   -6.8406E+00    1.5542E+00
 1216    9.4199E+00    3.2092E+01    5.0000E+01   -2.5415E+00    1.1132E+01    1.1141E+00
 1217   -1.2789E+01    3.8814E+01    5.0000E+01    6.9407E+00   -7.5474E+00    1.6087E+00
 1218    3.0192E+01    2.8024E+01    5.0000E+01   -1.8752E+00   -1.9943E+00   -8.7320E-01
 1219    2.2789E+01    2.5506E+01    5.0000E+01   -1.1803E+00   -3.7939E+00   -5.1673E-01
 1220    1.7738E+01   -3.2933E+01    5.0000E+01   -3.1081E+00    5.3917E+00    9.1815E-02
 1221    1.5163E+01   -3.4545E+01    5.0000E+01   -5.2348E+00    5.9566E+00    5.5131E-01
 1222   -1.4583E+01    3.4230E+01    5.0000E+01    7.0056E+00    4.4757E+00    6.0611E-01
 1223    6.6829E+00   -3.3513E+01    5.0000E+01    1.3647E+01   -3.8465E+00    1.9101E+00
 1224    6.7294E+00   -4.0489E+01    5.0000E+01    1.8585E+01   -9.0955E+00    4.7811E+00
 1225   -3.1859E+00    3.4773E+01    5.0000E+01    1.7244E+01   -4.4049E+00    2.8768E+00
 1226   -6.4769E+00    4.0632E+01    5.0000E+01    1.8499E+01   -1.0796E+01    4.9949E+00
 1227   -2.2262E+01   -3.0134E+01    5.0000E+01    5.7986E-01   -4.1633E+00   -4.0213E-01
 1228   -2.2368E+01   -1.9168E+01    5.0000E+01    3.6144E+00    2.5061E-01   -5.3055E-01
 1229    2.1640E+01    3.0548E+01    5.0000E+01   -4.3565E+00    7.1572E-01   -3.6772E-01
 1230    2.4843E+01    1.6594E+01    5.0000E+01    2.9702E+00    1.8796E+00   -5.7795E-01
 1231   -2.4773E+01   -2.2124E+01    5.0000E+01    8.3606E-01   -3.4646E+00   -5.9312E-01
 1232   -9.9519E+00   -3.0425E+01    5.0000E+01   -3.1404E+00   -9.7846E+00    7.4592E-01
 1233    1.2106E+01    3.5573E+01    5.0000E+01   -6.3165E+00    8.5491E+00    1.2359E+00
 1234    2.6111E+01    2.1297E+01    5.0000E+01    2.5389E+00    2.3444E+00   -6.3676E-01
 1235    1.7000E+01    3.4254E+01    5.0000E+01    6.6834E+00   -2.0203E-01    2.3361E-01
 1236   -1.3086E+01    3.1316E+01    5.0000E+01    3.7346E+00   -7.8270E+00    4.7977E-01
 1237    1.3950E+01   -3.1775E+01    5.0000E+01    3.6152E+00   -7.4423E+00    4.3841E-01
 1238   -1.5782E+01   -3.5651E+01    5.0000E+01    5.4974E+00   -5.1430E+00    5.7092E-01
 1239   -2.6798E+01   -1.1502E+01    5.0000E+01   -1.7003E+00    3.3169E+00   -5.5374E-01
 1240   -2.4821E+01   -8.4501E+00    5.0000E+01    1.6787E+00   -3.5248E+00   -4.4048E-01
 1241   -3.7160E+01    1.1786E+00    5.0000E+01   -1.9663E+00    3.5066E+00   -8.8999E-01
 1242    2.9681E+01   -2.2928E+01    5.0000E+01    1.2187E+00    2.9770E+00   -7.7280E-01
 1243    1.9268E+01   -1.2431E+01    5.0000E+01    1.6523E+00    2.8780E+00   -4.9091E-01
 1244   -2.4468E+01    1.4879E+01    5.0000E+01   -6.3377E-01    3.4191E+00   -5.8465E-01
 1245   -3.5386E+01    1.1006E+01    5.0000E+01    3.6583E+00    7.0622E-01   -8.7405E-01
 1246    3.3136E+01   -1.9135E+01    5.0000E+01   -2.9923E+00   -1.4603E+00   -8.7026E-01
 1247    2.3002E+01   -1.9494E+01    5.0000E+01   -8.5526E-01   -3.5958E+00   -5.5268E-01
 1248    2.4017E-01    3.4154E+00    5.0000E+01    1.6480E+01    1.6016E+00   -2.0934E+00
 1249    3.8595E+01   -2.4224E-01    5.0000E+01   -3.8608E+00    1.3023E+00   -9.6400E-01
 1250   -3.3618E+01    1.6551E+01    5.0000E+01    1.7085E+00   -3.0031E+00   -8.6723E-01
 1251   -2.5727E+01   -7.2607E-01    5.0000E+01    6.9773E-02   -4.0506E+00   -4.4122E-01
 1252    3.3843E+01    4.6797E+00    5.0000E+01    3.8245E+00   -1.0695E+00   -7.4453E-01
 1253    2.7233E+01    1.1363E+01    5.0000E+01   -6.8269E-01    3.6779E+00   -5.7189E-01
 1254   -3.4870E+01    1.3996E+01    5.0000E+01   -3.5242E+00   -7.0765E-01   -8.8711E-01
 1255   -3.0861E+01   -1.0522E+00    5.0000E+01    3.5785E+00   -1.7540E+00   -6.2829E-01
 1256   -2.8590E+01    1.8575E+01    5.0000E+01    1.2830E+00   -3.1534E+00   -7.0865E-01
 1257   -3.3432E+01   -2.0813E+01    5.0000E+01   -2.8354E+00   -1.6175E+00   -9.1421E-01
 1258   -2.8086E+01   -1.9537E+01    5.0000E+01    1.8170E+00   -2.8776E+00   -6.8129E-01
 1259    2.6160E+01    2.4431E+01    5.0000E+01    5.8955E-01   -3.3687E+00   -6.5978E-01
 1260    2.9291E+01    1.5328E+01    5.0000E+01   -2.9257E+00    2.0358E+00   -6.8250E-01
 1261    1.1837E+00   -3.0176E+01    5.0000E+01   -1.2007E+01   -6.1459E+00    1.3758E+00
 1262   -1.5119E+01    2.9562E+01    5.0000E+01   -2.6596E+00    6.6218E+00    8.8649E-02
 1263   -7.4345E-01    3.4643E+01    5.0000E+01   -1.8244E+01   -2.7907E+00    3.0220E+00
 1264   -1.1740E+01    3.5566E+01    5.0000E+01    7.0619E+00   -8.3448E+00    1.3123E+00
 1265    1.5918E+01   -2.4294E+01    5.0000E+01    1.0774E+00   -5.5181E+00   -2.3400E-01
 1266    1.2442E+01   -3.5751E+01    5.0000E+01    7.3337E+00   -7.2618E+00    1.2042E+00
 1267   -1.0488E+01    3.2478E+01    5.0000E+01   -8.0025E+00   -7.2272E+00    1.0061E+00
 1268    1.2100E+01   -3.0100E+01    5.0000E+01    8.6904E+00    1.5862E+00    4.8292E-01
 1269    2.7253E+01    2.7604E+01    5.0000E+01    3.0990E+00   -4.6015E-01   -7.0219E-01
 1270   -8.8960E+00    3.6679E+01    5.0000E+01    1.0845E+01   -9.4788E+00    2.2860E+00
 1271    1.1839E+01   -3.2805E+01    5.0000E+01    6.8601E+00   -7.2286E+00    8.5322E-01
 1272    9.5910E+00   -3.6515E+01    5.0000E+01    1.1312E+01   -7.3805E+00    2.0668E+00
 1273   -6.4446E+00   -3.3582E+01    5.0000E+01   -4.1645E+00    1.3879E+01    1.9399E+00
 1274   -4.6211E-01    3.7693E+01    5.0000E+01   -1.1089E+00    2.3747E+01    4.8425E+00
 1275    1.9589E+01    2.7209E+01    5.0000E+01   -4.7412E+00    1.4168E+00   -3.4322E-01
 1276   -2.7299E+01   -2.4877E+01    5.0000E+01    3.0973E+00    1.0670E+00   -6.8647E-01
 1277   -1.9225E+01   -2.8006E+01    5.0000E+01   -5.1217E+00   -5.9759E-01   -2.7878E-01
 1278    2.8431E+00    4.0649E+01    5.0000E+01   -8.0141E+00    2.8168E+01    7.1229E+00
 1279   -3.2530E+00    3.7787E+01    5.0000E+01    2.1509E+01   -6.0149E+00    4.4827E+00
 1280   -2.9812E+00   -4.0724E+01    5.0000E+01   -6.6551E+00    2.8467E+01    7.1464E+00
 1281    3.5351E+00   -3.7189E+01    5.0000E+01    2.0734E+01   -3.4185E+00    4.0847E+00
 1282    3.4638E+00   -4.0751E+01    5.0000E+01    2.7588E+01   -6.5258E+00    6.9373E+00
 1283    6.6457E+00   -3.6982E+01    5.0000E+01    1.6189E+01   -6.1813E+00    3.1189E+00
 1284   -3.3212E+00    4.0974E+01    5.0000E+01    2.8136E+01   -8.0729E+00    7.2024E+00
 1285   -6.0624E+00    3.7480E+01    5.0000E+01    1.6095E+01   -9.3372E+00    3.4733E+00
 1286    1.8155E+01    2.3691E+01    5.0000E+01    2.7398E+00   -3.9759E+00   -3.7518E-01
 1287    1.1276E+01    2.9484E+01    5.0000E+01    1.8003E+00    8.9764E+00    4.2087E-01
 1288   -2.1549E+01   -2.4841E+01    5.0000E+01   -1.0553E+00    4.0522E+00   -4.6285E-01
 1289   -1.7403E+01    2.7399E+01    5.0000E+01    2.4139E+00   -5.2305E+00   -1.8779E-01
 1290    9.9819E+00    1.9245E+01    5.0000E+01    5.1159E+00   -3.1817E+00   -5.6224E-01
 1291    1.8389E+01   -2.7572E+01    5.0000E+01    5.2679E+00    1.3744E+00   -2.2344E-01
 1292    1.2982E+01   -2.1639E+01    5.0000E+01   -1.0910E+00    5.5862E+00   -2.6941E-01
 1293    2.2411E+00    3.0155E+01    5.0000E+01   -9.2283E+00   -9.6677E+00    1.3152E+00
 1294   -7.8938E+00    3.3653E+01    5.0000E+01    1.0032E+01   -8.8547E+00    1.6894E+00
 1295    4.4475E-01   -3.3566E+01    5.0000E+01    2.5860E+00   -1.6844E+01    2.5601E+00
 1296    9.3842E+00   -3.3124E+01    5.0000E+01   -1.1096E+01    4.3126E+00    1.3402E+00
 1297   -2.5686E+01   -1.6725E+01    5.0000E+01    1.2975E+00   -3.2608E+00   -5.9039E-01
 1298    2.6579E+01    1.4022E+01    5.0000E+01    3.2094E+00   -1.6427E+00   -5.9138E-01
 1299    2.4259E+00    3.7216E+01    5.0000E+01   -6.6893E+00    2.0942E+01    4.2954E+00
 1300   -2.9664E+00   -3.7109E+01    5.0000E+01   -4.0145E+00    2.1004E+01    4.1636E+00
 1301    3.0964E-01   -3.7175E+01    5.0000E+01    2.2686E+01    4.9455E-01    4.5128E+00
 1302    3.7122E+00   -3.3756E+01    5.0000E+01    1.6202E+01   -1.7073E+00    2.4095E+00
 1303   -3.6258E+00   -3.0308E+01    5.0000E+01   -2.6066E-01    1.3175E+01    1.2515E+00
 1304   -5.5026E+00    3.4654E+01    5.0000E+01    1.3375E+01   -9.0012E+00    2.4432E+00
 1305    9.5382E-02    3.2144E+01    5.0000E+01    5.4702E+00    1.4465E+01    1.9375E+00
